,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dillon Brooks,29:10,12.0,20.0,60.0,4.0,7.0,57.1,2.0,2.0,100.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,5.0,30.0,9.0,10/29/2022,Utah Jazz,45.5
Santi Aldama,29:34,4.0,8.0,50.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,3.0,3.0,1.0,0.0,0.0,2.0,5.0,10.0,-10.0,10/29/2022,Utah Jazz,14.25
Steven Adams,19:13,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,1.0,1.0,1.0,4.0,4.0,2.0,11.0,10/29/2022,Utah Jazz,18.0
Desmond Bane,34:28,11.0,23.0,47.8,3.0,9.0,33.3,7.0,8.0,87.5,0.0,6.0,6.0,2.0,1.0,1.0,5.0,2.0,32.0,-8.0,10/29/2022,Utah Jazz,45.5
Tyus Jones,32:56,10.0,15.0,66.7,3.0,5.0,60.0,0.0,2.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,1.0,0.0,23.0,-9.0,10/29/2022,Utah Jazz,44.25
John Konchar,27:59,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,10/29/2022,Utah Jazz,11.0
David Roddy,27:09,4.0,5.0,80.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,3.0,10.0,7.0,10/29/2022,Utah Jazz,29.75
Brandon Clarke,14:57,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,8.0,-6.0,10/29/2022,Utah Jazz,16.25
Xavier Tillman,10:49,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,-9.0,10/29/2022,Utah Jazz,7.5
Kennedy Chandler,13:46,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,10/29/2022,Utah Jazz,5.0
