,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dillon Brooks,30:29,4.0,14.0,28.6,0.0,4.0,0.0,1.0,1.0,100.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,1.0,9.0,3.0,11/06/2022,Washington Wizards,20.75
Santi Aldama,26:54,2.0,9.0,22.2,0.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,3.0,4.0,6.0,11/06/2022,Washington Wizards,25.5
Steven Adams,22:11,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,3.0,4.0,9.0,11/06/2022,Washington Wizards,17.5
Desmond Bane,35:21,9.0,16.0,56.3,4.0,8.0,50.0,6.0,6.0,100.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,28.0,-1.0,11/06/2022,Washington Wizards,41.25
Ja Morant,33:15,9.0,27.0,33.3,1.0,4.0,25.0,4.0,6.0,66.7,2.0,7.0,9.0,6.0,1.0,0.0,4.0,0.0,23.0,3.0,11/06/2022,Washington Wizards,43.75
John Konchar,15:08,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,11/06/2022,Washington Wizards,8.5
David Roddy,15:34,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,11/06/2022,Washington Wizards,4.75
Tyus Jones,19:09,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,12.0,11/06/2022,Washington Wizards,13.5
Brandon Clarke,21:24,7.0,8.0,87.5,0.0,0.0,0.0,2.0,2.0,100.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,16.0,5.0,11/06/2022,Washington Wizards,27.25
Jake LaRavia,16:10,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,11/06/2022,Washington Wizards,9.75
Xavier Tillman,4:25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,-8.0,11/06/2022,Washington Wizards,2.5
