,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Dillon Brooks,39:01,5.0,19.0,26.3,2.0,9.0,22.2,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,1.0,4.0,5.0,12.0,-5.0,05/09/2022,31.25
Jaren Jackson Jr.,33:53,7.0,21.0,33.3,0.0,7.0,0.0,7.0,8.0,87.5,1.0,4.0,5.0,0.0,2.0,5.0,0.0,5.0,21.0,-2.0,05/09/2022,41.25
Steven Adams,27:13,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,3.0,1.0,1.0,2.0,2.0,10.0,13.0,05/09/2022,36.25
Desmond Bane,36:40,3.0,8.0,37.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,2.0,8.0,8.0,05/09/2022,24.75
Tyus Jones,41:11,8.0,18.0,44.4,3.0,7.0,42.9,0.0,0.0,0.0,1.0,5.0,6.0,5.0,0.0,1.0,1.0,0.0,19.0,-9.0,05/09/2022,37.0
Kyle Anderson,22:48,7.0,8.0,87.5,1.0,2.0,50.0,2.0,7.0,28.6,2.0,6.0,8.0,2.0,2.0,1.0,1.0,2.0,17.0,-7.0,05/09/2022,36.0
Ziaire Williams,18:26,3.0,6.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,-10.0,05/09/2022,12.75
Brandon Clarke,11:37,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,-6.0,05/09/2022,14.0
De'Anthony Melton,9:12,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,05/09/2022,0.75
