,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dillon Brooks,26:14,4.0,12.0,33.3,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,11.0,-7.0,10/27/2022,Sacramento Kings,17.0
Santi Aldama,29:54,2.0,6.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,1.0,10/27/2022,Sacramento Kings,16.0
Steven Adams,23:53,6.0,9.0,66.7,0.0,0.0,0.0,0.0,3.0,0.0,7.0,4.0,11.0,4.0,0.0,0.0,4.0,4.0,12.0,2.0,10/27/2022,Sacramento Kings,29.75
Desmond Bane,33:18,11.0,18.0,61.1,6.0,8.0,75.0,3.0,4.0,75.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,2.0,31.0,13.0,10/27/2022,Sacramento Kings,47.0
Ja Morant,31:29,8.0,18.0,44.4,1.0,3.0,33.3,5.0,5.0,100.0,1.0,4.0,5.0,6.0,0.0,0.0,3.0,1.0,22.0,2.0,10/27/2022,Sacramento Kings,36.25
David Roddy,18:16,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,10/27/2022,Sacramento Kings,7.25
Jake LaRavia,29:50,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,1.0,0.0,0.0,5.0,13.0,24.0,10/27/2022,Sacramento Kings,29.25
Tyus Jones,23:33,6.0,11.0,54.5,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,14.0,18.0,10/27/2022,Sacramento Kings,24.0
Brandon Clarke,22:33,6.0,8.0,75.0,0.0,1.0,0.0,4.0,5.0,80.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,16.0,11.0,10/27/2022,Sacramento Kings,29.75
Kennedy Chandler,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2022,Sacramento Kings,0.0
Kenneth Lofton Jr.,0:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2022,Sacramento Kings,0.0
