,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dillon Brooks,25:47,6.0,10.0,60.0,3.0,6.0,50.0,3.0,5.0,60.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,18.0,-1.0,10/07/2022,Miami Heat,21.5
Santi Aldama,25:46,4.0,6.0,66.7,1.0,2.0,50.0,2.0,3.0,66.7,1.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,11.0,8.0,10/07/2022,Miami Heat,25.5
Steven Adams,22:54,3.0,5.0,60.0,0.0,0.0,0.0,2.0,6.0,33.3,5.0,3.0,8.0,3.0,2.0,0.0,2.0,0.0,8.0,-2.0,10/07/2022,Miami Heat,25.5
Desmond Bane,28:17,5.0,11.0,45.5,1.0,7.0,14.3,6.0,7.0,85.7,0.0,2.0,2.0,4.0,1.0,0.0,4.0,4.0,17.0,6.0,10/07/2022,Miami Heat,26.0
Ja Morant,25:47,5.0,11.0,45.5,1.0,3.0,33.3,6.0,9.0,66.7,1.0,4.0,5.0,4.0,2.0,0.0,3.0,1.0,17.0,-1.0,10/07/2022,Miami Heat,32.25
Xavier Tillman,21:20,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,-13.0,10/07/2022,Miami Heat,11.75
Ziaire Williams,22:18,3.0,7.0,42.9,2.0,6.0,33.3,4.0,4.0,100.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,12.0,-13.0,10/07/2022,Miami Heat,22.75
David Roddy,18:23,2.0,6.0,33.3,1.0,4.0,25.0,3.0,4.0,75.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,10/07/2022,Miami Heat,14.25
Tyus Jones,20:13,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,-6.0,10/07/2022,Miami Heat,12.0
Brandon Clarke,20:57,3.0,8.0,37.5,0.0,0.0,0.0,3.0,3.0,100.0,3.0,4.0,7.0,3.0,1.0,0.0,1.0,2.0,9.0,-4.0,10/07/2022,Miami Heat,23.75
Kennedy Chandler,4:09,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10/07/2022,Miami Heat,6.75
Vince Williams Jr.,4:09,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10/07/2022,Miami Heat,3.5
