,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dillon Brooks,24:14,5.0,13.0,38.5,1.0,4.0,25.0,1.0,2.0,50.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,2.0,12.0,38.0,05/11/2022,Golden State Warriors,25.5
Jaren Jackson Jr.,25:12,6.0,10.0,60.0,4.0,6.0,66.7,5.0,6.0,83.3,3.0,5.0,8.0,3.0,1.0,2.0,2.0,3.0,21.0,42.0,05/11/2022,Golden State Warriors,42.5
Steven Adams,21:49,2.0,7.0,28.6,0.0,0.0,0.0,3.0,5.0,60.0,6.0,7.0,13.0,3.0,0.0,0.0,0.0,1.0,7.0,32.0,05/11/2022,Golden State Warriors,27.75
Desmond Bane,24:08,6.0,12.0,50.0,4.0,6.0,66.7,5.0,5.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,21.0,46.0,05/11/2022,Golden State Warriors,29.25
Tyus Jones,24:25,8.0,12.0,66.7,4.0,7.0,57.1,1.0,1.0,100.0,0.0,3.0,3.0,9.0,2.0,1.0,0.0,1.0,21.0,39.0,05/11/2022,Golden State Warriors,46.25
Ziaire Williams,22:42,3.0,8.0,37.5,2.0,6.0,33.3,3.0,3.0,100.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,11.0,-1.0,05/11/2022,Golden State Warriors,20.25
Kyle Anderson,19:06,4.0,7.0,57.1,0.0,1.0,0.0,1.0,2.0,50.0,0.0,6.0,6.0,7.0,1.0,0.0,2.0,0.0,9.0,2.0,05/11/2022,Golden State Warriors,28.0
Brandon Clarke,14:11,5.0,7.0,71.4,0.0,0.0,0.0,1.0,4.0,25.0,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,11.0,20.0,05/11/2022,Golden State Warriors,21.25
De'Anthony Melton,24:18,4.0,11.0,36.4,2.0,7.0,28.6,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,10.0,13.0,05/11/2022,Golden State Warriors,25.5
John Konchar,15:55,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,3.0,9.0,-10.0,05/11/2022,Golden State Warriors,20.0
Jarrett Culver,12:00,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,-13.0,05/11/2022,Golden State Warriors,2.75
Xavier Tillman Sr.,12:00,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,-13.0,05/11/2022,Golden State Warriors,5.75
