,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Dillon Brooks,39:08,11.0,28.0,39.3,7.0,15.0,46.7,1.0,2.0,50.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,30.0,-11.0,05/13/2022,47.5
Jaren Jackson Jr.,37:34,5.0,19.0,26.3,1.0,7.0,14.3,1.0,3.0,33.3,0.0,4.0,4.0,0.0,0.0,4.0,0.0,2.0,12.0,-12.0,05/13/2022,25.5
Steven Adams,28:29,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,1.0,9.0,10.0,3.0,0.0,0.0,1.0,2.0,4.0,-6.0,05/13/2022,20.5
Desmond Bane,44:21,9.0,16.0,56.3,4.0,7.0,57.1,3.0,4.0,75.0,1.0,6.0,7.0,2.0,0.0,1.0,0.0,3.0,25.0,-7.0,05/13/2022,40.75
Tyus Jones,35:57,2.0,12.0,16.7,1.0,3.0,33.3,2.0,2.0,100.0,1.0,8.0,9.0,8.0,2.0,0.0,2.0,2.0,7.0,-14.0,05/13/2022,33.75
Kyle Anderson,10:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.0,05/13/2022,6.25
Ziaire Williams,13:22,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-7.0,05/13/2022,5.25
Brandon Clarke,19:31,2.0,10.0,20.0,0.0,0.0,0.0,4.0,5.0,80.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,-8.0,05/13/2022,21.0
De'Anthony Melton,11:12,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,8.0,-3.0,05/13/2022,14.5
