,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Scottie Barnes,33:04,13.0,22.0,59.1,1.0,5.0,20.0,3.0,4.0,75.0,1.0,9.0,10.0,5.0,0.0,1.0,2.0,0.0,30.0,-4.0,12/20/2023,Denver Nuggets,51.5,LAC @ DAL
Pascal Siakam,35:34,7.0,16.0,43.8,1.0,5.0,20.0,3.0,5.0,60.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,18.0,-17.0,12/20/2023,Denver Nuggets,25.75,LAC @ DAL
Jakob Poeltl,19:21,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,2.0,1.0,2.0,4.0,-12.0,12/20/2023,Denver Nuggets,18.25,LAC @ DAL
OG Anunoby,39:57,4.0,9.0,44.4,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,9.0,-5.0,12/20/2023,Denver Nuggets,14.75,LAC @ DAL
Dennis Schroder,30:50,3.0,8.0,37.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,2.0,2.0,7.0,-17.0,12/20/2023,Denver Nuggets,21.5,LAC @ DAL
Gary Trent Jr.,28:37,4.0,9.0,44.4,1.0,5.0,20.0,3.0,3.0,100.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,12.0,-11.0,12/20/2023,Denver Nuggets,21.75,LAC @ DAL
Precious Achiuwa,24:34,6.0,10.0,60.0,1.0,2.0,50.0,0.0,1.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,13.0,6.0,12/20/2023,Denver Nuggets,24.75,LAC @ DAL
Malachi Flynn,15:37,2.0,8.0,25.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0,7.0,12/20/2023,Denver Nuggets,15.25,LAC @ DAL
Chris Boucher,12:26,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,12/20/2023,Denver Nuggets,15.75,LAC @ DAL
