,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
RJ Barrett,27:13,4.0,8.0,50.0,2.0,4.0,50.0,4.0,4.0,100.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,14.0,-19.0,01/05/2024,Sacramento Kings,25.0,OKC @ BKN
Pascal Siakam,37:25,6.0,11.0,54.5,0.0,0.0,0.0,6.0,7.0,85.7,1.0,3.0,4.0,9.0,2.0,1.0,2.0,3.0,18.0,5.0,01/05/2024,Sacramento Kings,41.5,OKC @ BKN
Jakob Poeltl,22:31,7.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,3.0,3.0,6.0,14.0,12.0,01/05/2024,Sacramento Kings,29.0,OKC @ BKN
Scottie Barnes,35:03,8.0,15.0,53.3,4.0,8.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,1.0,2.0,5.0,2.0,20.0,-23.0,01/05/2024,Sacramento Kings,39.5,OKC @ BKN
Immanuel Quickley,37:31,6.0,17.0,35.3,4.0,12.0,33.3,4.0,4.0,100.0,0.0,5.0,5.0,8.0,0.0,0.0,3.0,1.0,20.0,-3.0,01/05/2024,Sacramento Kings,38.75,OKC @ BKN
Jontay Porter,13:25,3.0,4.0,75.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,10.0,-5.0,01/05/2024,Sacramento Kings,16.25,OKC @ BKN
Dennis Schroder,31:54,7.0,11.0,63.6,0.0,4.0,0.0,4.0,5.0,80.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,18.0,12.0,01/05/2024,Sacramento Kings,29.0,OKC @ BKN
Jalen McDaniels,7:17,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0,01/05/2024,Sacramento Kings,2.0,OKC @ BKN
Chris Boucher,27:41,5.0,9.0,55.6,1.0,5.0,20.0,3.0,5.0,60.0,3.0,6.0,9.0,1.0,1.0,1.0,0.0,2.0,14.0,1.0,01/05/2024,Sacramento Kings,31.25,OKC @ BKN
