,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2011,DAL,NYK @ BOS,L,240,89,34,79,43.0,6,14,42.9,15,17,88.2,5,30,35,23,7,1,14,28,-32
04/11/2011,UTA,NYK @ BOS,L,240,78,28,74,37.8,4,11,36.4,18,26,69.2,13,29,42,16,11,1,15,17,-12
04/10/2011,MEM,TOR @ MIL,L,240,89,33,80,41.3,8,17,47.1,15,25,60.0,11,23,34,24,9,4,14,25,-22
04/08/2011,PHX,DEN @ OKC,W,240,109,45,81,55.6,8,15,53.3,11,18,61.1,7,30,37,31,10,5,12,18,12
04/06/2011,HOU,DEN @ OKC,W,240,101,37,81,45.7,5,10,50.0,22,26,84.6,11,27,38,20,13,2,11,19,8
04/03/2011,IND,PHX @ CHI,W,240,108,42,82,51.2,5,15,33.3,19,24,79.2,16,32,48,20,5,1,13,21,12
04/01/2011,MEM,PHX @ CHI,L,240,81,31,69,44.9,4,13,30.8,15,18,83.3,8,18,26,24,10,5,14,21,-12
03/30/2011,POR,MEM @ NOH,W,240,95,34,73,46.6,5,15,33.3,22,29,75.9,11,24,35,17,8,6,9,19,4
03/27/2011,LAL,CLE @ CHA,L,240,84,35,87,40.2,3,17,17.6,11,15,73.3,17,26,43,22,4,4,11,21,-18
03/25/2011,PHX,NYK @ CHA,W,240,106,43,86,50.0,7,15,46.7,13,18,72.2,12,24,36,14,7,4,11,25,6
03/24/2011,UTA,NYK @ CHA,W,265,121,43,86,50.0,7,13,53.8,28,35,80.0,11,25,36,25,8,3,7,20,4
03/19/2011,BOS,IND @ CHA,L,240,85,33,73,45.2,7,18,38.9,12,18,66.7,10,28,38,21,8,4,13,16,-4
03/16/2011,PHX,PHI @ POR,W,240,100,38,80,47.5,6,17,35.3,18,23,78.3,9,34,43,22,5,6,15,16,5
03/14/2011,DEN,OKC @ MIA,L,240,103,40,85,47.1,10,22,45.5,13,17,76.5,10,21,31,22,13,3,15,17,-11
03/12/2011,SAC,POR @ ATL,W,240,115,42,81,51.9,3,13,23.1,28,34,82.4,9,30,39,24,10,7,12,24,12
03/09/2011,DAL,POR @ ATL,W,240,93,34,78,43.6,4,12,33.3,21,29,72.4,9,35,44,13,5,3,9,27,1
03/07/2011,CHI,DET @ SAS,L,240,77,29,80,36.3,4,13,30.8,15,18,83.3,9,32,41,10,4,11,11,16,-8
03/06/2011,CLE,DET @ SAS,W,240,96,39,75,52.0,3,10,30.0,15,18,83.3,5,32,37,21,6,7,12,21,15
03/04/2011,MEM,CHI @ MIA,W,240,98,36,72,50.0,6,11,54.5,20,24,83.3,9,28,37,17,10,4,16,23,7
03/02/2011,NYK,CHA @ DEN,L,240,88,33,71,46.5,3,14,21.4,19,26,73.1,8,25,33,19,8,5,14,19,-19
03/01/2011,TOR,CHA @ DEN,L,240,90,36,82,43.9,6,13,46.2,12,15,80.0,7,29,36,17,3,3,11,22,-6
02/27/2011,HOU,CHA @ DEN,L,240,89,37,78,47.4,4,13,30.8,11,14,78.6,10,27,37,25,8,8,13,19,-2
02/25/2011,MIN,CHA @ ORL,W,240,95,35,80,43.8,9,26,34.6,16,18,88.9,7,26,33,20,12,9,7,18,14
02/23/2011,LAC,SAC @ ORL,W,240,98,40,78,51.3,3,11,27.3,15,21,71.4,6,30,36,26,7,2,13,23,11
02/16/2011,POR,PHI @ HOU,L,240,96,37,74,50.0,3,13,23.1,19,24,79.2,13,22,35,16,8,1,11,27,-7
02/15/2011,GSW,PHI @ HOU,L,240,89,34,75,45.3,3,10,30.0,18,23,78.3,13,25,38,16,5,2,16,17,-13
02/12/2011,CHI,POR @ DET,L,240,88,28,69,40.6,6,15,40.0,26,39,66.7,2,24,26,16,8,3,6,21,-9
02/11/2011,ORL,POR @ DET,W,240,99,38,84,45.2,6,21,28.6,17,21,81.0,9,34,43,22,7,5,12,22,6
02/09/2011,NJN,DET @ CLE,L,265,101,40,85,47.1,9,17,52.9,12,16,75.0,11,29,40,25,8,1,16,18,-2
02/07/2011,MIN,DET @ CLE,L,240,92,35,84,41.7,6,24,25.0,16,22,72.7,17,26,43,22,7,9,13,24,-12
02/05/2011,LAL,IND @ NJN,L,240,95,41,83,49.4,9,21,42.9,4,4,100,11,31,42,24,0,3,12,22,-6
02/02/2011,OKC,MIL @ GSW,L,240,93,37,83,44.6,3,12,25.0,16,21,76.2,9,23,32,18,8,3,7,22,-11
02/01/2011,WAS,MIL @ GSW,W,240,97,35,72,48.6,4,12,33.3,23,30,76.7,10,31,41,19,13,2,17,21,8
01/30/2011,PHX,DET @ NYK,L,240,102,40,95,42.1,6,16,37.5,16,19,84.2,15,32,47,21,5,3,8,20,-2
01/29/2011,SAC,DET @ NYK,L,240,96,32,74,43.2,4,16,25.0,28,30,93.3,7,28,35,15,6,5,15,23,-6
01/26/2011,GSW,DET @ MIA,W,240,112,46,74,62.2,5,13,38.5,15,19,78.9,7,28,35,32,9,6,23,27,9
01/24/2011,OKC,MIL @ CHI,W,240,91,35,77,45.5,4,15,26.7,17,23,73.9,8,25,33,18,9,7,10,14,2
01/22/2011,SAS,MIL @ CHI,W,240,96,38,81,46.9,12,15,80.0,8,15,53.3,15,42,57,19,8,8,14,22,24
01/21/2011,ATL,SAC @ GSW,W,240,100,36,75,48.0,8,15,53.3,20,22,90.9,11,44,55,26,8,5,14,18,41
01/19/2011,MEM,SAC @ GSW,W,265,103,39,81,48.1,4,12,33.3,21,28,75.0,11,31,42,24,6,7,11,16,1
01/17/2011,TOR,UTA @ WAS,W,240,85,34,87,39.1,2,12,16.7,15,19,78.9,19,28,47,20,8,5,10,19,4
01/15/2011,CHA,UTA @ WAS,W,240,88,32,71,45.1,4,11,36.4,20,25,80.0,4,30,34,21,8,5,8,20,7
01/14/2011,HOU,LAC @ GSW,W,265,110,39,82,47.6,4,11,36.4,28,31,90.3,13,35,48,19,9,3,19,27,5
01/12/2011,ORL,LAC @ GSW,W,265,92,38,87,43.7,5,18,27.8,11,19,57.9,9,41,50,23,4,2,11,11,3
01/09/2011,DEN,SAS @ MIN,W,240,96,35,74,47.3,6,15,40.0,20,21,95.2,7,38,45,18,2,4,15,26,9
01/07/2011,LAL,SAS @ MIN,L,240,97,33,76,43.4,8,19,42.1,23,26,88.5,12,27,39,19,7,2,12,21,-4
01/05/2011,GSW,NOH @ LAL,L,240,103,38,76,50.0,6,16,37.5,21,33,63.6,16,33,49,24,5,3,18,25,-7
01/03/2011,PHI,SAS @ NYK,W,240,84,31,69,44.9,4,14,28.6,18,22,81.8,10,31,41,22,3,9,12,19,7
01/01/2011,WAS,SAS @ NYK,W,240,92,36,78,46.2,5,16,31.3,15,21,71.4,10,33,43,22,15,1,15,14,11
12/31/2010,BOS,NJN @ CHI,W,240,83,33,76,43.4,5,12,41.7,12,21,57.1,11,24,35,21,10,7,12,17,2
12/29/2010,LAL,NJN @ CHI,L,240,88,33,79,41.8,4,16,25.0,18,22,81.8,6,18,24,18,8,4,15,26,-15
12/27/2010,MIN,POR @ DEN,L,240,98,36,85,42.4,3,11,27.3,23,27,85.2,13,26,39,23,8,4,10,25,-15
12/26/2010,ATL,POR @ DEN,W,240,93,41,84,48.8,2,17,11.8,9,15,60.0,12,35,47,15,5,1,8,20,7
12/22/2010,NJN,MIA @ PHX,W,240,105,41,76,53.9,8,16,50.0,15,21,71.4,15,33,48,27,4,6,14,14,14
12/20/2010,IND,MIA @ PHX,L,240,93,33,83,39.8,4,15,26.7,23,32,71.9,18,35,53,18,9,5,18,14,-1
12/19/2010,DET,MIN @ LAC,L,265,108,39,87,44.8,6,15,40.0,24,30,80.0,14,33,47,18,12,2,15,23,-3
12/17/2010,UTA,MIN @ LAC,W,240,100,38,75,50.7,5,16,31.3,19,22,86.4,13,40,53,23,6,7,19,24,29
12/15/2010,SAC,MEM @ HOU,W,240,94,34,78,43.6,4,11,36.4,22,30,73.3,13,30,43,25,5,6,12,19,3
12/13/2010,MIA,POR @ MEM,L,240,84,28,67,41.8,1,13,7.7,27,34,79.4,10,30,40,14,5,1,12,29,-12
12/12/2010,PHI,POR @ MEM,L,240,70,24,79,30.4,5,12,41.7,17,23,73.9,11,36,47,4,7,2,14,19,-18
12/10/2010,OKC,POR @ MEM,L,240,92,35,74,47.3,5,14,35.7,17,23,73.9,11,26,37,20,16,5,19,23,-5
12/08/2010,DET,POR @ PHX,W,240,93,37,74,50.0,6,14,42.9,13,21,61.9,4,36,40,29,7,5,10,17,19
12/05/2010,SAS,ATL @ ORL,L,240,84,33,75,44.0,3,8,37.5,15,19,78.9,7,23,30,22,8,2,15,23,-25
12/03/2010,NYK,NJN @ CHA,L,240,92,33,77,42.9,3,14,21.4,23,30,76.7,11,36,47,18,11,2,19,16,-8
12/01/2010,CHA,NJN @ CHA,W,240,89,36,77,46.8,6,18,33.3,11,17,64.7,10,32,42,25,7,8,12,15,16
11/29/2010,OKC,LAL @ MEM,L,240,89,36,82,43.9,6,14,42.9,11,17,64.7,5,31,36,21,11,4,13,26,-6
11/28/2010,SAS,LAL @ MEM,L,240,95,36,72,50.0,5,11,45.5,18,24,75.0,5,29,34,17,5,6,12,21,-14
11/26/2010,POR,GSW @ MEM,W,240,97,34,66,51.5,8,14,57.1,21,30,70.0,11,37,48,21,5,2,17,17,19
11/24/2010,UTA,GSW @ MEM,L,240,87,29,69,42.0,4,19,21.1,25,32,78.1,7,29,36,13,7,2,18,23,-18
11/22/2010,LAC,ATL @ NJN,L,240,95,37,78,47.4,6,20,30.0,15,23,65.2,9,31,40,19,2,2,14,30,-4
11/21/2010,SAC,ATL @ NJN,W,240,75,28,87,32.2,4,12,33.3,15,16,93.8,15,34,49,20,10,6,15,18,4
11/19/2010,CLE,HOU @ TOR,W,240,108,39,85,45.9,7,25,28.0,23,30,76.7,8,35,43,22,7,9,10,25,7
11/17/2010,DAL,HOU @ TOR,W,240,99,40,82,48.8,8,14,57.1,11,16,68.8,7,24,31,23,8,4,10,22,2
11/15/2010,DAL,TOR @ WAS,L,240,95,34,77,44.2,11,25,44.0,16,24,66.7,12,30,42,20,9,3,13,26,-3
11/13/2010,POR,TOR @ WAS,W,240,107,37,77,48.1,8,24,33.3,25,27,92.6,10,30,40,23,8,5,12,20,20
11/09/2010,LAC,UTA @ MIA,W,240,101,39,77,50.6,8,16,50.0,15,21,71.4,5,28,33,29,11,7,13,24,19
11/06/2010,MIL,UTA @ MIA,W,240,87,31,69,44.9,7,17,41.2,18,22,81.8,10,37,47,17,6,5,19,22,6
11/05/2010,MIA,CLE @ WAS,W,240,96,39,79,49.4,4,14,28.6,14,17,82.4,10,32,42,26,9,1,14,22,3
11/03/2010,HOU,CLE @ WAS,W,240,107,36,79,45.6,5,13,38.5,30,42,71.4,12,33,45,20,9,11,8,22,8
10/30/2010,SAS,CHA @ NJN,W,240,99,39,78,50.0,7,11,63.6,14,17,82.4,3,37,40,20,7,5,16,18,9
10/29/2010,DEN,ORL @ MIA,W,240,101,38,77,49.4,6,17,35.3,19,24,79.2,11,24,35,23,11,8,15,22,6
