,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/26/2012,HOU,CLE @ CHI,L,240,77,27,68,39.7,5,15,33.3,18,30,60.0,5,39,44,15,10,5,15,14,-7
04/24/2012,GSW,CLE @ CHI,W,240,83,31,71,43.7,2,5,40.0,19,31,61.3,14,29,43,22,9,6,14,17,2
04/22/2012,LAC,CLE @ MEM,L,240,98,35,71,49.3,3,12,25.0,25,34,73.5,8,28,36,22,6,5,19,31,-9
04/19/2012,HOU,NYK @ CLE,W,265,105,41,87,47.1,4,20,20.0,19,24,79.2,13,44,57,23,8,4,18,22,6
04/18/2012,MEM,NYK @ CLE,L,240,91,29,60,48.3,2,7,28.6,31,38,81.6,11,24,35,15,8,6,24,16,-12
04/16/2012,CHA,IND @ PHI,W,240,75,26,77,33.8,1,11,9.1,22,25,88.0,11,39,50,15,6,6,13,23,8
04/15/2012,MEM,IND @ PHI,W,240,88,32,73,43.8,3,13,23.1,21,21,100,9,30,39,22,11,0,15,22,13
04/13/2012,UTA,GSW @ LAC,W,240,96,38,69,55.1,6,13,46.2,14,21,66.7,9,24,33,25,8,3,14,18,11
04/11/2012,SAC,IND @ CLE,W,240,105,38,68,55.9,4,9,44.4,25,36,69.4,8,36,44,23,7,6,19,14,9
04/09/2012,LAL,IND @ CLE,L,240,91,36,80,45.0,9,15,60.0,10,10,100,8,27,35,24,9,7,7,20,-2
04/07/2012,MIN,UTA @ SAS,W,240,99,40,82,48.8,4,13,30.8,15,19,78.9,13,35,48,26,9,8,14,17,9
04/06/2012,SAS,UTA @ SAS,L,240,103,36,77,46.8,5,12,41.7,26,35,74.3,8,21,29,11,10,4,14,17,-25
04/04/2012,DEN,WAS @ NJN,W,240,94,35,67,52.2,5,10,50.0,19,27,70.4,11,30,41,23,5,10,19,23,2
04/01/2012,PHX,LAC @ DAL,L,240,75,32,77,41.6,4,9,44.4,7,9,77.8,9,28,37,18,11,1,19,21,-17
03/31/2012,LAL,LAC @ DAL,L,240,85,39,92,42.4,2,10,20.0,5,10,50.0,14,33,47,21,10,2,8,17,-3
03/29/2012,POR,SAC @ UTA,L,240,93,33,71,46.5,7,13,53.8,20,21,95.2,10,24,34,12,6,5,15,22,-6
03/28/2012,GSW,SAC @ UTA,W,240,102,43,79,54.4,7,11,63.6,9,14,64.3,11,28,39,26,8,3,9,17,15
03/26/2012,LAC,HOU @ DAL,L,240,85,31,62,50.0,2,11,18.2,21,31,67.7,9,29,38,23,6,5,29,23,-12
03/24/2012,SAS,HOU @ DAL,L,240,86,37,81,45.7,1,5,20.0,11,12,91.7,11,34,45,21,3,5,16,19,-3
