,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Brandon Ingram,40:19,12.0,24.0,50.0,3.0,7.0,42.9,11.0,13.0,84.6,0.0,5.0,5.0,9.0,0.0,1.0,5.0,4.0,38.0,-8.0,03/06/2022,Denver Nuggets,58.75
Jaxson Hayes,26:16,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,0.0,3.0,6.0,8.0,03/06/2022,Denver Nuggets,17.5
Jonas Valanciunas,30:23,9.0,16.0,56.3,1.0,3.0,33.3,0.0,0.0,0.0,4.0,10.0,14.0,2.0,0.0,0.0,3.0,6.0,19.0,-5.0,03/06/2022,Denver Nuggets,38.5
Herbert Jones,39:55,3.0,9.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,3.0,5.0,7.0,-16.0,03/06/2022,Denver Nuggets,20.0
CJ McCollum,43:16,9.0,19.0,47.4,2.0,6.0,33.3,4.0,6.0,66.7,3.0,2.0,5.0,9.0,1.0,0.0,1.0,3.0,24.0,-20.0,03/06/2022,Denver Nuggets,46.25
Devonte' Graham,20:52,4.0,10.0,40.0,3.0,7.0,42.9,1.0,3.0,33.3,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,12.0,2.0,03/06/2022,Denver Nuggets,20.75
Tony Snell,21:58,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,-6.0,03/06/2022,Denver Nuggets,9.75
Jose Alvarado,10:40,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,17.0,03/06/2022,Denver Nuggets,13.25
Willy Hernangomez,22:28,3.0,9.0,33.3,0.0,0.0,0.0,2.0,3.0,66.7,4.0,4.0,8.0,2.0,1.0,2.0,1.0,3.0,8.0,-8.0,03/06/2022,Denver Nuggets,26.5
Naji Marshall,8:53,1.0,2.0,50.0,0.0,1.0,0.0,2.0,4.0,50.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,-4.0,03/06/2022,Denver Nuggets,11.0
