,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Herbert Jones,26:18,1.0,8.0,12.5,0.0,1.0,0.0,1.0,1.0,100.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,-32.0,12/01/2021,Dallas Mavericks,13.0
Brandon Ingram,30:52,11.0,17.0,64.7,3.0,5.0,60.0,4.0,4.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,29.0,-32.0,12/01/2021,Dallas Mavericks,36.5
Jonas Valanciunas,24:34,1.0,8.0,12.5,0.0,4.0,0.0,4.0,4.0,100.0,1.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,6.0,-18.0,12/01/2021,Dallas Mavericks,14.75
Garrett Temple,21:30,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,7.0,-17.0,12/01/2021,Dallas Mavericks,14.0
Devonte' Graham,29:33,5.0,12.0,41.7,3.0,7.0,42.9,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,2.0,0.0,13.0,-18.0,12/01/2021,Dallas Mavericks,27.75
Willy Hernangomez,12:31,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,4.0,-11.0,12/01/2021,Dallas Mavericks,12.75
Nickeil Alexander-Walker,27:45,5.0,13.0,38.5,2.0,8.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,12.0,-12.0,12/01/2021,Dallas Mavericks,23.5
Kira Lewis Jr.,14:43,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,-9.0,12/01/2021,Dallas Mavericks,16.75
Trey Murphy III,17:59,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,-2.0,12/01/2021,Dallas Mavericks,11.0
Tomas Satoransky,14:58,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,6.0,-1.0,12/01/2021,Dallas Mavericks,14.5
Jaxson Hayes,6:57,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-3.0,12/01/2021,Dallas Mavericks,1.5
Naji Marshall,6:57,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,-3.0,12/01/2021,Dallas Mavericks,3.75
Jose Alvarado,5:23,2.0,4.0,50.0,1.0,1.0,100.0,2.0,3.0,66.7,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,-2.0,12/01/2021,Dallas Mavericks,12.25
