,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Josh Hart,30:06,6.0,11.0,54.5,2.0,5.0,40.0,2.0,2.0,100.0,3.0,6.0,9.0,3.0,0.0,1.0,1.0,4.0,16.0,-7.0,11/02/2021,Phoenix Suns,34.25
Herbert Jones,19:25,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,11/02/2021,Phoenix Suns,14.0
Jonas Valanciunas,35:52,9.0,16.0,56.3,3.0,4.0,75.0,2.0,2.0,100.0,2.0,12.0,14.0,2.0,1.0,2.0,5.0,2.0,23.0,-1.0,11/02/2021,Phoenix Suns,48.5
Nickeil Alexander-Walker,29:53,4.0,14.0,28.6,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,10.0,-16.0,11/02/2021,Phoenix Suns,20.5
Devonte' Graham,34:06,4.0,15.0,26.7,2.0,10.0,20.0,2.0,2.0,100.0,1.0,2.0,3.0,6.0,4.0,0.0,3.0,0.0,12.0,-7.0,11/02/2021,Phoenix Suns,32.25
Trey Murphy III,24:54,3.0,11.0,27.3,2.0,6.0,33.3,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,8.0,-5.0,11/02/2021,Phoenix Suns,18.25
Kira Lewis Jr.,13:54,2.0,8.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,-5.0,11/02/2021,Phoenix Suns,6.0
Garrett Temple,22:44,2.0,4.0,50.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,8.0,-6.0,11/02/2021,Phoenix Suns,23.75
Jaxson Hayes,11:22,1.0,6.0,16.7,0.0,1.0,0.0,4.0,4.0,100.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,-7.0,11/02/2021,Phoenix Suns,15.25
Naji Marshall,17:44,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,5.0,-11.0,11/02/2021,Phoenix Suns,16.5
