,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Garrett Temple,23:10,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,-9.0,01/28/2022,Denver Nuggets,15.75
Herbert Jones,36:55,7.0,13.0,53.8,1.0,4.0,25.0,4.0,4.0,100.0,4.0,3.0,7.0,3.0,5.0,0.0,1.0,3.0,19.0,-9.0,01/28/2022,Denver Nuggets,42.25
Willy Hernangomez,32:30,5.0,14.0,35.7,0.0,2.0,0.0,8.0,10.0,80.0,7.0,9.0,16.0,3.0,1.0,3.0,1.0,1.0,18.0,-6.0,01/28/2022,Denver Nuggets,50.0
Josh Hart,36:37,6.0,13.0,46.2,1.0,4.0,25.0,3.0,4.0,75.0,0.0,8.0,8.0,2.0,1.0,0.0,3.0,2.0,16.0,-11.0,01/28/2022,Denver Nuggets,30.0
Devonte' Graham,33:38,4.0,12.0,33.3,1.0,6.0,16.7,6.0,6.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,3.0,2.0,15.0,3.0,01/28/2022,Denver Nuggets,27.25
Jaxson Hayes,15:30,6.0,8.0,75.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,13.0,-5.0,01/28/2022,Denver Nuggets,17.25
Nickeil Alexander-Walker,33:36,5.0,14.0,35.7,2.0,8.0,25.0,6.0,6.0,100.0,0.0,3.0,3.0,4.0,0.0,1.0,3.0,2.0,18.0,-1.0,01/28/2022,Denver Nuggets,29.25
Jose Alvarado,14:22,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,-14.0,01/28/2022,Denver Nuggets,6.75
Naji Marshall,11:38,1.0,4.0,25.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,-1.0,01/28/2022,Denver Nuggets,6.75
Gary Clark,2:04,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,01/28/2022,Denver Nuggets,0.0
