,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Josh Hart,23:58,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,7.0,-34.0,11/20/2021,Indiana Pacers,12.5
Brandon Ingram,25:49,4.0,14.0,28.6,1.0,2.0,50.0,3.0,3.0,100.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,12.0,-22.0,11/20/2021,Indiana Pacers,21.75
Jonas Valanciunas,23:22,8.0,15.0,53.3,1.0,1.0,100.0,2.0,2.0,100.0,5.0,8.0,13.0,2.0,0.0,1.0,3.0,3.0,19.0,-25.0,11/20/2021,Indiana Pacers,39.25
Nickeil Alexander-Walker,25:39,2.0,9.0,22.2,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,6.0,-32.0,11/20/2021,Indiana Pacers,16.5
Tomas Satoransky,21:09,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,-22.0,11/20/2021,Indiana Pacers,6.0
Herbert Jones,17:28,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,-6.0,11/20/2021,Indiana Pacers,11.75
Kira Lewis Jr.,26:51,5.0,11.0,45.5,1.0,4.0,25.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,12.0,5.0,11/20/2021,Indiana Pacers,15.25
Jaxson Hayes,18:34,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,11/20/2021,Indiana Pacers,9.0
Garrett Temple,6:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,11/20/2021,Indiana Pacers,1.25
Trey Murphy III,20:36,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,8.0,17.0,11/20/2021,Indiana Pacers,24.0
Jose Alvarado,12:00,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,11/20/2021,Indiana Pacers,6.5
Naji Marshall,12:00,3.0,8.0,37.5,0.0,3.0,0.0,8.0,8.0,100.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,14.0,15.0,11/20/2021,Indiana Pacers,26.0
Willy Hernangomez,5:56,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,11/20/2021,Indiana Pacers,13.75
