,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Herbert Jones,23:40,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,7.0,8.0,03/24/2022,Chicago Bulls,18.75
Jaxson Hayes,29:49,2.0,4.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,6.0,9.0,03/24/2022,Chicago Bulls,14.25
Jonas Valanciunas,34:29,5.0,12.0,41.7,0.0,4.0,0.0,6.0,6.0,100.0,3.0,16.0,19.0,2.0,1.0,1.0,5.0,3.0,16.0,23.0,03/24/2022,Chicago Bulls,44.25
CJ McCollum,33:26,10.0,20.0,50.0,1.0,6.0,16.7,4.0,5.0,80.0,1.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,25.0,-2.0,03/24/2022,Chicago Bulls,39.25
Devonte' Graham,29:11,8.0,12.0,66.7,5.0,7.0,71.4,9.0,9.0,100.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,30.0,28.0,03/24/2022,Chicago Bulls,43.0
Willy Hernangomez,13:23,1.0,4.0,25.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,-4.0,03/24/2022,Chicago Bulls,8.5
Jose Alvarado,29:36,5.0,10.0,50.0,2.0,3.0,66.7,3.0,4.0,75.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,15.0,8.0,03/24/2022,Chicago Bulls,33.75
Larry Nance Jr.,18:11,3.0,6.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,9.0,8.0,03/24/2022,Chicago Bulls,16.0
Trey Murphy III,13:38,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,11.0,03/24/2022,Chicago Bulls,11.5
Naji Marshall,11:54,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,-7.0,03/24/2022,Chicago Bulls,8.75
Tyrone Wallace,2:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,03/24/2022,Chicago Bulls,1.25
