,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/1998,NYK,UTA @ LAL,W,240,111,34,77,44.2,2,11,18.2,41,49,83.7,8,27,35,26,5,4,9,18,2
04/17/1998,PHI,UTA @ LAL,W,240,87,32,77,41.6,6,18,33.3,17,21,81.0,15,26,41,18,13,4,22,24,7
04/15/1998,DET,MIL @ DET,L,240,79,34,84,40.5,4,16,25.0,7,15,46.7,16,27,43,22,9,3,14,17,-8
04/13/1998,IND,LAL @ SAS,L,240,105,33,75,44.0,6,13,46.2,33,41,80.5,10,23,33,18,7,4,9,25,-9
04/11/1998,ORL,LAL @ SAS,W,240,87,37,80,46.3,7,22,31.8,6,16,37.5,9,26,35,24,12,4,10,25,9
04/09/1998,CLE,HOU @ SAC,L,240,85,33,79,41.8,3,10,30.0,16,21,76.2,13,26,39,24,10,1,16,19,-6
04/07/1998,WAS,HOU @ SAC,W,240,103,40,74,54.1,6,13,46.2,17,25,68.0,10,39,49,23,6,4,20,15,18
04/05/1998,HOU,PHI @ ORL,W,240,109,44,91,48.4,6,13,46.2,15,18,83.3,10,25,35,33,14,8,8,17,15
04/03/1998,MIN,PHI @ ORL,W,240,107,41,92,44.6,6,23,26.1,19,24,79.2,23,24,47,24,7,3,8,17,14
03/31/1998,DET,LAC @ PHI,W,265,106,39,82,47.6,5,15,33.3,23,24,95.8,12,30,42,31,9,8,18,20,5
03/29/1998,MIL,PHX @ HOU,W,240,104,46,90,51.1,4,11,36.4,8,10,80.0,14,31,45,26,11,2,18,17,17
03/27/1998,ATL,BOS @ NJN,W,240,89,34,75,45.3,5,11,45.5,16,25,64.0,11,26,37,17,5,3,11,19,15
03/25/1998,ORL,BOS @ NJN,W,240,85,37,77,48.1,6,16,37.5,5,9,55.6,10,29,39,28,10,2,13,15,15
03/23/1998,BOS,ORL @ ATL,W,240,111,43,80,53.8,4,10,40.0,21,31,67.7,19,27,46,29,11,3,17,18,23
03/22/1998,TOR,ORL @ ATL,W,240,102,41,90,45.6,3,16,18.8,17,18,94.4,15,29,44,28,12,8,15,17,2
03/20/1998,VAN,DEN @ MIN,W,240,98,33,62,53.2,3,12,25.0,29,36,80.6,5,28,33,25,6,4,13,25,6
03/17/1998,IND,PHI @ NYK,W,240,90,36,72,50.0,4,11,36.4,14,23,60.9,11,26,37,13,6,4,13,14,6
03/16/1998,NJN,PHI @ NYK,W,240,88,34,76,44.7,5,15,33.3,15,21,71.4,12,35,47,26,5,3,18,19,16
03/14/1998,SAS,PHI @ NYK,W,240,96,38,83,45.8,5,15,33.3,15,17,88.2,15,27,42,20,8,4,12,19,10
03/12/1998,DAL,PHI @ MIL,L,265,97,38,105,36.2,7,25,28.0,14,26,53.8,24,38,62,21,10,4,15,17,-7
03/10/1998,MIA,WAS @ MIL,W,240,106,44,81,54.3,7,18,38.9,11,14,78.6,11,26,37,30,7,5,13,28,15
03/08/1998,NYK,WAS @ MIL,W,240,102,41,89,46.1,8,15,53.3,12,18,66.7,17,31,48,22,6,2,10,16,13
03/03/1998,DEN,SEA @ MIA,W,240,118,45,88,51.1,8,16,50.0,20,24,83.3,16,34,50,30,8,5,14,18,28
02/28/1998,SAC,SEA @ MIA,W,240,109,43,87,49.4,8,21,38.1,15,19,78.9,13,31,44,25,9,6,14,14,15
02/25/1998,POR,TOR @ ORL,L,240,101,36,88,40.9,5,20,25.0,24,29,82.8,15,21,36,22,14,7,6,23,-5
02/23/1998,CLE,PHI @ PHX,W,240,97,38,79,48.1,4,15,26.7,17,23,73.9,12,34,46,31,10,4,16,25,22
02/21/1998,WAS,PHI @ PHX,W,240,94,38,89,42.7,5,12,41.7,13,18,72.2,15,30,45,20,12,13,13,20,6
02/19/1998,TOR,HOU @ MIN,W,240,123,45,93,48.4,10,20,50.0,23,28,82.1,22,38,60,37,7,2,19,21,37
02/17/1998,IND,CLE @ PHI,W,240,105,44,83,53.0,6,11,54.5,11,13,84.6,16,26,42,27,7,4,13,18,8
02/15/1998,DET,CLE @ PHI,W,240,99,38,81,46.9,3,11,27.3,20,22,90.9,8,36,44,28,9,3,17,18,9
02/13/1998,ATL,PHI @ CHH,W,240,112,41,78,52.6,2,7,28.6,28,35,80.0,12,27,39,25,2,5,12,20,2
02/11/1998,CHH,PHI @ CHH,W,240,92,38,79,48.1,1,5,20.0,15,18,83.3,10,29,39,26,5,3,12,23,2
02/10/1998,TOR,DAL @ NJN,W,240,93,39,98,39.8,1,10,10.0,14,24,58.3,27,29,56,24,12,2,15,21,7
02/04/1998,UTA,DAL @ NJN,L,240,93,37,82,45.1,4,13,30.8,15,17,88.2,11,26,37,18,11,3,13,28,-8
02/02/1998,DEN,NJN @ POR,W,240,111,42,84,50.0,5,7,71.4,22,28,78.6,15,40,55,24,7,8,17,16,39
