,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/1987,BOS,SEA @ LAL,L,240,105,43,85,50.6,4,5,80.0,15,19,78.9,7,30,37,34,4,3,11,17,-3
04/16/1987,ATL,SEA @ LAL,L,240,114,47,88,53.4,0,4,0.0,20,25,80.0,10,24,34,31,8,9,6,28,-3
04/13/1987,MIL,PHX @ GOS,W,240,114,47,94,50.0,0,2,0.0,20,27,74.1,16,33,49,32,7,10,9,20,7
04/12/1987,IND,PHX @ GOS,W,240,116,43,83,51.8,0,4,0.0,30,35,85.7,13,24,37,31,11,5,11,27,21
04/10/1987,PHL,DEN @ HOU,L,265,96,36,97,37.1,3,10,30.0,21,26,80.8,20,36,56,26,10,4,19,24,-2
04/07/1987,DET,DEN @ HOU,W,240,116,45,81,55.6,2,2,100,24,35,68.6,13,32,45,31,14,10,15,22,30
04/04/1987,ATL,PHX @ SEA,L,240,97,34,90,37.8,0,3,0.0,29,35,82.9,19,32,51,22,7,3,11,23,-13
04/03/1987,WAS,PHX @ SEA,L,240,118,52,88,59.1,2,5,40.0,12,16,75.0,10,26,36,34,8,4,16,23,-4
04/01/1987,IND,CHI @ WAS,L,240,94,37,83,44.6,2,8,25.0,18,23,78.3,13,30,43,27,12,8,15,20,-5
03/31/1987,WAS,CHI @ WAS,W,240,101,38,87,43.7,2,5,40.0,23,28,82.1,12,43,55,33,13,10,17,12,26
03/29/1987,NYK,DET @ SEA,W,240,115,45,80,56.3,4,9,44.4,21,24,87.5,9,27,36,37,12,7,13,26,19
03/27/1987,BOS,DET @ SEA,L,240,106,43,88,48.9,3,7,42.9,17,25,68.0,19,26,45,25,9,4,16,20,-5
03/26/1987,NJN,DET @ SEA,L,240,107,41,91,45.1,2,5,40.0,23,29,79.3,14,26,40,15,8,4,18,20,-2
03/24/1987,PHL,UTH @ LAC,W,240,93,37,77,48.1,0,2,0.0,19,30,63.3,10,22,32,17,16,6,15,23,2
03/22/1987,POR,UTH @ LAC,L,240,113,39,78,50.0,1,6,16.7,34,41,82.9,12,21,33,23,8,1,17,28,-2
03/21/1987,SAC,UTH @ LAC,W,240,112,42,78,53.8,3,5,60.0,25,28,89.3,11,26,37,25,11,2,12,18,15
03/19/1987,LAC,HOU @ UTH,W,240,114,45,85,52.9,3,6,50.0,21,25,84.0,14,26,40,29,9,7,15,20,17
03/17/1987,DAL,CLE @ NJN,L,240,96,40,87,46.0,3,8,37.5,13,17,76.5,14,28,42,27,5,1,20,22,-18
03/16/1987,HOU,CLE @ NJN,L,240,96,37,81,45.7,0,4,0.0,22,24,91.7,10,25,35,28,9,2,13,21,-1
03/14/1987,WAS,CLE @ NJN,L,265,105,41,90,45.6,2,4,50.0,21,25,84.0,18,31,49,19,8,6,22,22,-1
03/13/1987,DET,CLE @ NJN,L,240,99,40,83,48.2,3,3,100,16,23,69.6,9,32,41,26,6,5,15,22,-1
03/11/1987,PHL,SAN @ HOU,L,240,108,45,96,46.9,2,10,20.0,16,20,80.0,25,20,45,27,8,5,17,25,-9
03/09/1987,ATL,SAN @ HOU,L,240,103,43,82,52.4,1,7,14.3,16,24,66.7,9,30,39,34,5,4,11,24,-5
03/08/1987,DAL,SAN @ HOU,W,265,115,45,97,46.4,1,5,20.0,24,30,80.0,20,37,57,27,8,8,16,22,10
03/06/1987,NYK,SAN @ GOS,L,240,109,44,87,50.6,1,6,16.7,20,24,83.3,17,33,50,27,11,5,16,12,-1
03/04/1987,DET,SAN @ GOS,W,265,125,50,104,48.1,1,4,25.0,24,27,88.9,17,34,51,27,7,7,19,24,5
03/03/1987,LAC,SEA @ LAL,W,240,114,46,85,54.1,1,4,25.0,21,31,67.7,7,45,52,37,9,8,12,25,34
03/01/1987,NJN,SEA @ LAL,L,240,95,35,80,43.8,4,8,50.0,21,31,67.7,14,27,41,18,8,9,20,26,-10
