,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,48:25,7.0,23.0,30.4,1.0,6.0,16.7,11.0,12.0,91.7,0.0,9.0,9.0,6.0,0.0,1.0,3.0,4.0,26.0,-2.0,11/23/2021,Dallas Mavericks,47.25
Marcus Morris Sr.,30:44,4.0,12.0,33.3,2.0,7.0,28.6,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,4.0,2.0,10.0,-8.0,11/23/2021,Dallas Mavericks,19.25
Ivica Zubac,25:58,3.0,5.0,60.0,0.0,0.0,0.0,4.0,4.0,100.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,1.0,10.0,5.0,11/23/2021,Dallas Mavericks,21.25
Eric Bledsoe,24:32,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,-3.0,11/23/2021,Dallas Mavericks,9.5
Reggie Jackson,42:11,12.0,23.0,52.2,3.0,8.0,37.5,4.0,6.0,66.7,2.0,8.0,10.0,2.0,3.0,0.0,4.0,1.0,31.0,-9.0,11/23/2021,Dallas Mavericks,52.0
Luke Kennard,31:35,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,-5.0,11/23/2021,Dallas Mavericks,9.25
Terance Mann,19:05,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,6.0,7.0,0.0,11/23/2021,Dallas Mavericks,13.5
Serge Ibaka,6:29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,11/23/2021,Dallas Mavericks,3.5
Amir Coffey,24:02,2.0,5.0,40.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,-5.0,11/23/2021,Dallas Mavericks,13.0
Justise Winslow,1:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/23/2021,Dallas Mavericks,0.0
Isaiah Hartenstein,10:38,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,-7.0,11/23/2021,Dallas Mavericks,11.75
