,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Marcus Morris Sr.,32:53,7.0,12.0,58.3,6.0,9.0,66.7,1.0,1.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,21.0,8.0,12/03/2021,Los Angeles Lakers,27.5
Serge Ibaka,28:57,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,9.0,10.0,12/03/2021,Los Angeles Lakers,22.5
Ivica Zubac,22:20,3.0,4.0,75.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,12.0,13.0,12/03/2021,Los Angeles Lakers,23.25
Paul George,39:28,7.0,20.0,35.0,0.0,7.0,0.0,5.0,6.0,83.3,1.0,7.0,8.0,9.0,2.0,0.0,3.0,1.0,19.0,10.0,12/03/2021,Los Angeles Lakers,45.0
Reggie Jackson,35:40,6.0,16.0,37.5,2.0,7.0,28.6,2.0,2.0,100.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,16.0,13.0,12/03/2021,Los Angeles Lakers,34.5
Terance Mann,16:25,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,-9.0,12/03/2021,Los Angeles Lakers,11.0
Isaiah Hartenstein,16:06,5.0,7.0,71.4,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,-9.0,12/03/2021,Los Angeles Lakers,14.5
Luke Kennard,23:30,7.0,10.0,70.0,5.0,8.0,62.5,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,-6.0,12/03/2021,Los Angeles Lakers,28.5
Eric Bledsoe,17:45,2.0,3.0,66.7,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,8.0,-6.0,12/03/2021,Los Angeles Lakers,14.75
Brandon Boston Jr.,6:57,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-4.0,12/03/2021,Los Angeles Lakers,1.5
