,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,33:54,10.0,24.0,41.7,2.0,9.0,22.2,12.0,13.0,92.3,0.0,9.0,9.0,4.0,2.0,0.0,6.0,1.0,34.0,-3.0,11/16/2021,San Antonio Spurs,53.25
Nicolas Batum,13:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.0,11/16/2021,San Antonio Spurs,4.25
Ivica Zubac,31:20,3.0,7.0,42.9,0.0,0.0,0.0,2.0,2.0,100.0,6.0,7.0,13.0,1.0,1.0,0.0,1.0,2.0,8.0,-3.0,11/16/2021,San Antonio Spurs,27.25
Eric Bledsoe,30:10,5.0,12.0,41.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,11.0,-14.0,11/16/2021,San Antonio Spurs,23.5
Reggie Jackson,37:35,8.0,22.0,36.4,5.0,17.0,29.4,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,2.0,3.0,3.0,21.0,12.0,11/16/2021,San Antonio Spurs,39.5
Luke Kennard,30:43,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,3.0,2.0,7.0,31.0,11/16/2021,San Antonio Spurs,17.75
Amir Coffey,24:51,1.0,3.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,5.0,24.0,11/16/2021,San Antonio Spurs,13.0
Brandon Boston Jr.,19:46,4.0,7.0,57.1,2.0,4.0,50.0,3.0,3.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,13.0,6.0,11/16/2021,San Antonio Spurs,22.0
Isaiah Hartenstein,16:40,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,2.0,7.0,17.0,11/16/2021,San Antonio Spurs,12.5
Jay Scrubb,1:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11/16/2021,San Antonio Spurs,2.0
