,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Paul George,34:10,6.0,20.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,0.0,4.0,4.0,12.0,-3.0,10/27/2021,Cleveland Cavaliers,32.0
Nicolas Batum,32:15,6.0,14.0,42.9,3.0,9.0,33.3,1.0,3.0,33.3,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,16.0,1.0,10/27/2021,Cleveland Cavaliers,27.5
Ivica Zubac,24:29,4.0,6.0,66.7,0.0,0.0,0.0,3.0,5.0,60.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,11.0,-8.0,10/27/2021,Cleveland Cavaliers,19.5
Eric Bledsoe,26:46,2.0,7.0,28.6,0.0,3.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,3.0,3.0,0.0,5.0,3.0,6.0,-13.0,10/27/2021,Cleveland Cavaliers,17.75
Reggie Jackson,33:59,6.0,15.0,40.0,3.0,8.0,37.5,1.0,1.0,100.0,4.0,0.0,4.0,3.0,1.0,0.0,1.0,3.0,16.0,-1.0,10/27/2021,Cleveland Cavaliers,28.5
Luke Kennard,32:53,2.0,9.0,22.2,2.0,8.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,6.0,-12.0,10/27/2021,Cleveland Cavaliers,16.75
Terance Mann,25:09,3.0,9.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,7.0,-11.0,10/27/2021,Cleveland Cavaliers,17.25
Isaiah Hartenstein,13:05,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,10/27/2021,Cleveland Cavaliers,14.5
Justise Winslow,14:32,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,-17.0,10/27/2021,Cleveland Cavaliers,4.75
Amir Coffey,2:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/27/2021,Cleveland Cavaliers,1.5
