,0
Andre Iguodala,1.9216439723968506
Andrew Wiggins,34.38547897338867
Damion Lee,5.768373012542725
Draymond Green,26.399728775024414
Gary Payton II,27.9641170501709
Jonathan Kuminga,5.128850936889648
Jordan Poole,63.18388366699219
Juan Toscano-Anderson,6.574380397796631
Kevon Looney,3.2841832637786865
Klay Thompson,30.519733428955078
Moses Moody,23.82693862915039
Nemanja Bjelica,11.71902084350586
Otto Porter Jr.,12.50938892364502
Stephen Curry,41.199974060058594
