,0
Andrew Wiggins,30.918872833251953
Damion Lee,8.06257152557373
Draymond Green,28.188920974731445
Gary Payton II,33.882991790771484
Jonathan Kuminga,7.0352630615234375
Jordan Poole,79.02962493896484
Juan Toscano-Anderson,4.8953704833984375
Kevon Looney,2.6073405742645264
Klay Thompson,38.67173767089844
Moses Moody,4.746073246002197
Nemanja Bjelica,16.58578109741211
Otto Porter Jr.,15.237025260925293
Stephen Curry,36.58013153076172
