,0
Andrew Wiggins,33.69671630859375
Damion Lee,7.503655433654785
Draymond Green,29.062646865844727
Gary Payton II,33.40143966674805
Jonathan Kuminga,10.404669761657715
Jordan Poole,89.05269622802734
Juan Toscano-Anderson,4.448888778686523
Kevon Looney,3.0991737842559814
Klay Thompson,32.58013916015625
Moses Moody,7.365589618682861
Nemanja Bjelica,16.17780876159668
Otto Porter Jr.,10.565484046936035
Stephen Curry,41.06842803955078
