,0
Andre Iguodala,2.551034450531006
Andrew Wiggins,34.776100158691406
Damion Lee,8.118431091308594
Draymond Green,26.990036010742188
Gary Payton II,27.44482421875
Jonathan Kuminga,5.903209686279297
Jordan Poole,56.46015167236328
Juan Toscano-Anderson,5.33057975769043
Kevon Looney,3.866356611251831
Klay Thompson,29.684646606445312
Moses Moody,22.96759605407715
Nemanja Bjelica,12.462613105773926
Otto Porter Jr.,15.82387638092041
Stephen Curry,39.760738372802734
