,0
Andre Iguodala,3.87386155128479
Andrew Wiggins,33.02790069580078
Damion Lee,9.4104642868042
Draymond Green,25.41094398498535
Gary Payton II,28.841176986694336
Jonathan Kuminga,5.762777805328369
Jordan Poole,80.4576187133789
Juan Toscano-Anderson,5.308822154998779
Kevon Looney,4.789213180541992
Klay Thompson,30.92207145690918
Moses Moody,21.56146240234375
Nemanja Bjelica,13.381649017333984
Otto Porter Jr.,13.556722640991211
Stephen Curry,41.02764129638672
