,0
Andre Iguodala,6.398872375488281
Andrew Wiggins,30.368385314941406
Damion Lee,4.697998046875
Draymond Green,27.876258850097656
Gary Payton II,33.070587158203125
Jonathan Kuminga,23.72040367126465
Jordan Poole,37.075103759765625
Juan Toscano-Anderson,17.307819366455078
Kevon Looney,4.400822162628174
Klay Thompson,32.331459045410156
Moses Moody,22.73111915588379
Nemanja Bjelica,7.092862129211426
Otto Porter Jr.,25.621320724487305
Stephen Curry,33.82694625854492
