,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Hamidou Diallo,20:26,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,11.0,-4.0,12/12/2021,Brooklyn Nets,17.75
Saddiq Bey,26:02,2.0,9.0,22.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,-7.0,12/12/2021,Brooklyn Nets,9.0
Isaiah Stewart,39:59,3.0,9.0,33.3,0.0,0.0,0.0,3.0,4.0,75.0,3.0,7.0,10.0,1.0,2.0,1.0,1.0,4.0,9.0,-4.0,12/12/2021,Brooklyn Nets,28.5
Killian Hayes,20:29,2.0,6.0,33.3,1.0,4.0,25.0,1.0,2.0,50.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,-16.0,12/12/2021,Brooklyn Nets,16.25
Cade Cunningham,35:31,9.0,18.0,50.0,5.0,8.0,62.5,3.0,5.0,60.0,0.0,8.0,8.0,6.0,3.0,1.0,7.0,1.0,26.0,-16.0,12/12/2021,Brooklyn Nets,52.0
Frank Jackson,31:23,8.0,19.0,42.1,6.0,13.0,46.2,3.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,25.0,-6.0,12/12/2021,Brooklyn Nets,31.75
Saben Lee,27:34,7.0,13.0,53.8,2.0,5.0,40.0,1.0,1.0,100.0,1.0,5.0,6.0,6.0,3.0,1.0,3.0,0.0,17.0,8.0,12/12/2021,Brooklyn Nets,41.0
Josh Jackson,11:38,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,-1.0,12/12/2021,Brooklyn Nets,4.0
Trey Lyles,8:01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-8.0,12/12/2021,Brooklyn Nets,1.0
Rodney McGruder,18:57,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,3.0,6.0,-6.0,12/12/2021,Brooklyn Nets,18.25
