,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,30:54,7.0,14.0,50.0,2.0,5.0,40.0,3.0,3.0,100.0,2.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,19.0,5.0,03/01/2022,Washington Wizards,33.25
Jerami Grant,35:40,9.0,17.0,52.9,3.0,5.0,60.0,5.0,5.0,100.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,26.0,6.0,03/01/2022,Washington Wizards,40.75
Isaiah Stewart,27:12,3.0,9.0,33.3,0.0,0.0,0.0,3.0,4.0,75.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,9.0,-5.0,03/01/2022,Washington Wizards,25.25
Cade Cunningham,31:35,9.0,18.0,50.0,0.0,3.0,0.0,2.0,3.0,66.7,2.0,7.0,9.0,5.0,1.0,0.0,3.0,4.0,20.0,4.0,03/01/2022,Washington Wizards,39.25
Cory Joseph,15:33,3.0,3.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,-8.0,03/01/2022,Washington Wizards,10.75
Hamidou Diallo,19:16,3.0,8.0,37.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,-7.0,03/01/2022,Washington Wizards,10.0
Killian Hayes,26:56,2.0,6.0,33.3,0.0,2.0,0.0,3.0,4.0,75.0,2.0,5.0,7.0,5.0,3.0,1.0,2.0,3.0,7.0,1.0,03/01/2022,Washington Wizards,30.25
Kelly Olynyk,20:48,4.0,5.0,80.0,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,2.0,10.0,2.0,03/01/2022,Washington Wizards,19.5
Rodney McGruder,7:18,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,03/01/2022,Washington Wizards,3.5
Frank Jackson,14:21,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,-11.0,03/01/2022,Washington Wizards,6.0
Isaiah Livers,10:27,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,03/01/2022,Washington Wizards,4.75
