,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,33:19,5.0,11.0,45.5,3.0,7.0,42.9,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,15.0,12.0,01/14/2022,Toronto Raptors,24.5
Hamidou Diallo,25:35,9.0,16.0,56.3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,2.0,1.0,1.0,4.0,18.0,23.0,01/14/2022,Toronto Raptors,31.0
Isaiah Stewart,14:37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,4.0,01/14/2022,Toronto Raptors,6.25
Cade Cunningham,33:14,8.0,15.0,53.3,1.0,4.0,25.0,1.0,1.0,100.0,0.0,7.0,7.0,5.0,1.0,0.0,2.0,1.0,18.0,12.0,01/14/2022,Toronto Raptors,35.75
Killian Hayes,25:49,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,5.0,2.0,1.0,1.0,4.0,5.0,11.0,01/14/2022,Toronto Raptors,25.5
Trey Lyles,33:23,6.0,10.0,60.0,0.0,2.0,0.0,9.0,10.0,90.0,2.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,21.0,12.0,01/14/2022,Toronto Raptors,39.25
Cory Joseph,26:14,3.0,7.0,42.9,2.0,4.0,50.0,1.0,1.0,100.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,4.0,9.0,-1.0,01/14/2022,Toronto Raptors,20.5
Josh Jackson,20:52,5.0,12.0,41.7,2.0,7.0,28.6,1.0,1.0,100.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,13.0,-1.0,01/14/2022,Toronto Raptors,20.5
Saben Lee,13:21,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,01/14/2022,Toronto Raptors,10.0
Cassius Stanley,13:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,01/14/2022,Toronto Raptors,2.5
