,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,36:24,8.0,15.0,53.3,6.0,8.0,75.0,3.0,4.0,75.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,25.0,9.0,03/04/2022,Indiana Pacers,38.0
Jerami Grant,26:24,2.0,7.0,28.6,0.0,1.0,0.0,4.0,6.0,66.7,2.0,3.0,5.0,5.0,1.0,3.0,0.0,2.0,8.0,5.0,03/04/2022,Indiana Pacers,29.75
Isaiah Stewart,27:15,4.0,7.0,57.1,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,13.0,2.0,0.0,1.0,3.0,5.0,8.0,8.0,03/04/2022,Indiana Pacers,27.75
Cade Cunningham,32:15,8.0,20.0,40.0,2.0,4.0,50.0,2.0,2.0,100.0,1.0,8.0,9.0,3.0,1.0,0.0,4.0,1.0,20.0,9.0,03/04/2022,Indiana Pacers,36.75
Cory Joseph,27:27,2.0,6.0,33.3,1.0,4.0,25.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,7.0,4.0,03/04/2022,Indiana Pacers,12.0
Kelly Olynyk,14:18,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,4.0,6.0,2.0,03/04/2022,Indiana Pacers,19.5
Killian Hayes,20:33,1.0,6.0,16.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,03/04/2022,Indiana Pacers,18.0
Marvin Bagley III,21:36,9.0,16.0,56.3,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,2.0,1.0,0.0,1.0,2.0,18.0,0.0,03/04/2022,Indiana Pacers,32.5
Hamidou Diallo,12:14,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,-5.0,03/04/2022,Indiana Pacers,13.25
Rodney McGruder,15:45,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,-4.0,03/04/2022,Indiana Pacers,12.75
Isaiah Livers,5:50,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,03/04/2022,Indiana Pacers,6.75
