,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,31:15,2.0,13.0,15.4,0.0,4.0,0.0,0.0,1.0,0.0,6.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,4.0,-25.0,11/02/2021,Milwaukee Bucks,17.25
Jerami Grant,23:55,8.0,13.0,61.5,4.0,8.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,21.0,-18.0,11/02/2021,Milwaukee Bucks,30.5
Isaiah Stewart,24:26,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,4.0,4.0,8.0,0.0,0.0,2.0,2.0,3.0,5.0,-13.0,11/02/2021,Milwaukee Bucks,18.0
Killian Hayes,26:19,3.0,7.0,42.9,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,5.0,8.0,-14.0,11/02/2021,Milwaukee Bucks,19.25
Cade Cunningham,29:14,2.0,14.0,14.3,0.0,9.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,-22.0,11/02/2021,Milwaukee Bucks,12.0
Kelly Olynyk,16:28,2.0,5.0,40.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,3.0,5.0,-11.0,11/02/2021,Milwaukee Bucks,15.5
Cory Joseph,14:35,2.0,6.0,33.3,0.0,1.0,0.0,3.0,3.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,7.0,-9.0,11/02/2021,Milwaukee Bucks,14.0
Josh Jackson,15:45,0.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,-13.0,11/02/2021,Milwaukee Bucks,8.75
Frank Jackson,15:31,2.0,7.0,28.6,0.0,5.0,0.0,4.0,7.0,57.1,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,-8.0,11/02/2021,Milwaukee Bucks,12.0
Trey Lyles,18:30,3.0,9.0,33.3,2.0,8.0,25.0,5.0,7.0,71.4,2.0,5.0,7.0,1.0,0.0,0.0,1.0,2.0,13.0,-16.0,11/02/2021,Milwaukee Bucks,23.75
Luka Garza,7:06,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,-4.0,11/02/2021,Milwaukee Bucks,5.75
Rodney McGruder,6:47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,11/02/2021,Milwaukee Bucks,1.5
Hamidou Diallo,5:35,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,11/02/2021,Milwaukee Bucks,8.0
Saben Lee,4:34,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,11/02/2021,Milwaukee Bucks,5.0
