,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,23:46,1.0,7.0,14.3,1.0,7.0,14.3,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,02/24/2022,Cleveland Cavaliers,8.75
Jerami Grant,31:57,4.0,15.0,26.7,2.0,7.0,28.6,6.0,8.0,75.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,16.0,7.0,02/24/2022,Cleveland Cavaliers,27.75
Isaiah Stewart,19:29,4.0,6.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,4.0,11.0,-8.0,02/24/2022,Cleveland Cavaliers,23.5
Cory Joseph,23:15,2.0,7.0,28.6,0.0,1.0,0.0,2.0,2.0,100.0,1.0,5.0,6.0,3.0,0.0,1.0,2.0,0.0,6.0,3.0,02/24/2022,Cleveland Cavaliers,19.0
Cade Cunningham,31:45,4.0,16.0,25.0,0.0,4.0,0.0,9.0,10.0,90.0,3.0,3.0,6.0,6.0,0.0,2.0,2.0,3.0,17.0,-10.0,02/24/2022,Cleveland Cavaliers,36.5
Marvin Bagley III,27:07,8.0,13.0,61.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,5.0,16.0,-8.0,02/24/2022,Cleveland Cavaliers,23.0
Kelly Olynyk,20:40,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0,02/24/2022,Cleveland Cavaliers,15.0
Killian Hayes,24:45,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0,02/24/2022,Cleveland Cavaliers,21.75
Hamidou Diallo,21:02,7.0,11.0,63.6,3.0,3.0,100.0,4.0,4.0,100.0,1.0,5.0,6.0,1.0,2.0,0.0,2.0,2.0,21.0,9.0,02/24/2022,Cleveland Cavaliers,34.5
Rodney McGruder,16:15,4.0,4.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,12.0,13.0,02/24/2022,Cleveland Cavaliers,24.5
