,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
John Konchar,34:02,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,7.0,9.0,2.0,2.0,0.0,1.0,3.0,7.0,3.0,12/27/2021,Phoenix Suns,25.25
Jaren Jackson Jr.,28:40,3.0,11.0,27.3,1.0,5.0,20.0,4.0,4.0,100.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,11.0,4.0,12/27/2021,Phoenix Suns,19.75
Steven Adams,31:27,4.0,5.0,80.0,0.0,0.0,0.0,5.0,7.0,71.4,9.0,7.0,16.0,7.0,0.0,1.0,3.0,4.0,13.0,14.0,12/27/2021,Phoenix Suns,44.0
Desmond Bane,36:36,12.0,22.0,54.5,6.0,11.0,54.5,2.0,2.0,100.0,0.0,6.0,6.0,3.0,1.0,1.0,3.0,5.0,32.0,3.0,12/27/2021,Phoenix Suns,49.5
Ja Morant,33:42,14.0,25.0,56.0,3.0,5.0,60.0,2.0,4.0,50.0,1.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,33.0,15.0,12/27/2021,Phoenix Suns,48.5
Kyle Anderson,23:10,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,4.0,2.0,-7.0,12/27/2021,Phoenix Suns,15.5
Killian Tillie,18:37,3.0,6.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,-3.0,12/27/2021,Phoenix Suns,15.25
Xavier Tillman,4:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,-5.0,12/27/2021,Phoenix Suns,4.5
Tyus Jones,18:19,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,-12.0,12/27/2021,Phoenix Suns,7.75
Brandon Clarke,10:46,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,-7.0,12/27/2021,Phoenix Suns,8.0
