,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Ziaire Williams,23:25,4.0,13.0,30.8,1.0,8.0,12.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,-16.0,01/23/2022,Dallas Mavericks,12.25
Jaren Jackson Jr.,34:51,4.0,17.0,23.5,1.0,4.0,25.0,1.0,2.0,50.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,10.0,-13.0,01/23/2022,Dallas Mavericks,16.5
Steven Adams,32:24,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,10.0,11.0,2.0,1.0,0.0,0.0,1.0,5.0,-13.0,01/23/2022,Dallas Mavericks,23.75
John Konchar,23:13,1.0,6.0,16.7,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,2.0,0.0,1.0,1.0,2.0,2.0,-12.0,01/23/2022,Dallas Mavericks,19.0
Ja Morant,41:28,14.0,31.0,45.2,0.0,3.0,0.0,7.0,10.0,70.0,7.0,6.0,13.0,6.0,1.0,0.0,7.0,4.0,35.0,-11.0,01/23/2022,Dallas Mavericks,58.75
De'Anthony Melton,30:50,5.0,16.0,31.3,1.0,3.0,33.3,1.0,2.0,50.0,2.0,4.0,6.0,5.0,3.0,1.0,1.0,3.0,12.0,-1.0,01/23/2022,Dallas Mavericks,35.0
Santi Aldama,13:09,2.0,3.0,66.7,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,01/23/2022,Dallas Mavericks,8.5
Xavier Tillman,15:36,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,6.0,0.0,01/23/2022,Dallas Mavericks,10.25
Jarrett Culver,3:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,01/23/2022,Dallas Mavericks,0.0
Killian Tillie,21:50,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,7.0,3.0,01/23/2022,Dallas Mavericks,20.0
