,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Ziaire Williams,23:12,2.0,4.0,50.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,13.0,02/12/2022,Charlotte Hornets,5.5
Jaren Jackson Jr.,30:39,5.0,17.0,29.4,4.0,12.0,33.3,4.0,6.0,66.7,4.0,6.0,10.0,1.0,1.0,2.0,0.0,6.0,18.0,-4.0,02/12/2022,Charlotte Hornets,40.0
Steven Adams,15:50,6.0,8.0,75.0,0.0,0.0,0.0,3.0,7.0,42.9,8.0,3.0,11.0,4.0,0.0,3.0,0.0,6.0,15.0,19.0,02/12/2022,Charlotte Hornets,40.75
Desmond Bane,31:49,7.0,13.0,53.8,4.0,7.0,57.1,7.0,7.0,100.0,0.0,4.0,4.0,5.0,4.0,1.0,7.0,3.0,25.0,-6.0,02/12/2022,Charlotte Hornets,46.0
Ja Morant,33:46,12.0,21.0,57.1,0.0,3.0,0.0,2.0,6.0,33.3,1.0,5.0,6.0,6.0,0.0,0.0,3.0,1.0,26.0,-1.0,02/12/2022,Charlotte Hornets,41.0
Kyle Anderson,17:21,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,2.0,3.0,2.0,11.0,02/12/2022,Charlotte Hornets,18.75
De'Anthony Melton,16:11,2.0,6.0,33.3,1.0,2.0,50.0,4.0,4.0,100.0,1.0,6.0,7.0,2.0,3.0,0.0,2.0,1.0,9.0,13.0,02/12/2022,Charlotte Hornets,26.25
Brandon Clarke,32:10,8.0,12.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,16.0,-12.0,02/12/2022,Charlotte Hornets,29.5
John Konchar,20:28,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,-4.0,02/12/2022,Charlotte Hornets,18.0
Tyus Jones,18:34,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,02/12/2022,Charlotte Hornets,12.0
