,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Ziaire Williams,22:07,3.0,7.0,42.9,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,18.0,03/05/2022,Orlando Magic,13.75
Jaren Jackson Jr.,25:16,2.0,11.0,18.2,0.0,3.0,0.0,9.0,11.0,81.8,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,13.0,18.0,03/05/2022,Orlando Magic,22.75
Steven Adams,22:38,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,2.0,4.0,14.0,03/05/2022,Orlando Magic,17.0
Desmond Bane,24:08,10.0,15.0,66.7,3.0,6.0,50.0,1.0,1.0,100.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,24.0,15.0,03/05/2022,Orlando Magic,36.0
Ja Morant,27:53,9.0,17.0,52.9,3.0,6.0,50.0,4.0,7.0,57.1,0.0,4.0,4.0,7.0,1.0,0.0,3.0,1.0,25.0,12.0,03/05/2022,Orlando Magic,42.5
De'Anthony Melton,23:52,4.0,8.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.0,2.0,9.0,13.0,03/05/2022,Orlando Magic,28.5
Kyle Anderson,17:32,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,9.0,13.0,03/05/2022,Orlando Magic,20.5
John Konchar,21:35,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,3.0,0.0,0.0,0.0,2.0,2.0,10.0,03/05/2022,Orlando Magic,20.25
Brandon Clarke,20:06,4.0,6.0,66.7,0.0,0.0,0.0,3.0,6.0,50.0,2.0,6.0,8.0,0.0,2.0,0.0,0.0,1.0,11.0,17.0,03/05/2022,Orlando Magic,25.0
Tyus Jones,19:09,5.0,9.0,55.6,3.0,5.0,60.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,14.0,19.0,03/05/2022,Orlando Magic,19.25
Xavier Tillman,5:16,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,-3.0,03/05/2022,Orlando Magic,7.5
Jarrett Culver,5:16,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,03/05/2022,Orlando Magic,0.0
Killian Tillie,5:12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,03/05/2022,Orlando Magic,2.75
