,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Desmond Bane,20:48,1.0,10.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,-3.0,11/10/2021,Charlotte Hornets,2.75
Jaren Jackson Jr.,30:06,8.0,13.0,61.5,3.0,6.0,50.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,2.0,0.0,2.0,19.0,10.0,11/10/2021,Charlotte Hornets,37.0
Steven Adams,28:21,4.0,5.0,80.0,0.0,0.0,0.0,1.0,5.0,20.0,8.0,6.0,14.0,3.0,0.0,2.0,2.0,1.0,9.0,9.0,11/10/2021,Charlotte Hornets,34.0
De'Anthony Melton,32:08,3.0,11.0,27.3,1.0,7.0,14.3,0.0,0.0,0.0,1.0,7.0,8.0,3.0,2.0,2.0,1.0,1.0,7.0,10.0,11/10/2021,Charlotte Hornets,29.5
Ja Morant,37:01,13.0,27.0,48.1,1.0,6.0,16.7,5.0,5.0,100.0,2.0,5.0,7.0,8.0,3.0,0.0,3.0,1.0,32.0,6.0,11/10/2021,Charlotte Hornets,57.75
Kyle Anderson,24:37,5.0,11.0,45.5,0.0,2.0,0.0,2.0,4.0,50.0,1.0,6.0,7.0,2.0,2.0,0.0,2.0,2.0,12.0,-16.0,11/10/2021,Charlotte Hornets,26.75
Dillon Brooks,26:07,8.0,17.0,47.1,4.0,7.0,57.1,0.0,0.0,0.0,0.0,4.0,4.0,6.0,2.0,0.0,2.0,4.0,20.0,-9.0,11/10/2021,Charlotte Hornets,39.0
John Konchar,17:38,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,-22.0,11/10/2021,Charlotte Hornets,17.5
Brandon Clarke,12:15,1.0,6.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,-19.0,11/10/2021,Charlotte Hornets,14.0
Tyus Jones,10:59,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,-16.0,11/10/2021,Charlotte Hornets,2.0
