,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,31:23,2.0,5.0,40.0,0.0,2.0,0.0,4.0,4.0,100.0,3.0,3.0,6.0,3.0,1.0,0.0,1.0,2.0,8.0,6.0,10/19/2022,Orlando Magic,21.5
Bojan Bogdanovic,34:50,8.0,16.0,50.0,6.0,10.0,60.0,2.0,2.0,100.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,3.0,24.0,6.0,10/19/2022,Orlando Magic,37.75
Isaiah Stewart,26:18,3.0,6.0,50.0,1.0,4.0,25.0,7.0,8.0,87.5,0.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,14.0,-1.0,10/19/2022,Orlando Magic,29.25
Cade Cunningham,35:06,6.0,16.0,37.5,2.0,6.0,33.3,4.0,4.0,100.0,0.0,1.0,1.0,10.0,1.0,0.0,3.0,2.0,18.0,3.0,10/19/2022,Orlando Magic,35.75
Jaden Ivey,31:44,8.0,15.0,53.3,2.0,4.0,50.0,1.0,1.0,100.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,3.0,19.0,-4.0,10/19/2022,Orlando Magic,34.75
Killian Hayes,16:11,1.0,9.0,11.1,0.0,3.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,6.0,10/19/2022,Orlando Magic,24.75
Jalen Duren,21:43,7.0,13.0,53.8,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,10.0,1.0,0.0,3.0,3.0,0.0,14.0,7.0,10/19/2022,Orlando Magic,32.5
Kevin Knox II,13:10,1.0,8.0,12.5,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,-2.0,10/19/2022,Orlando Magic,6.25
Cory Joseph,15:08,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,-1.0,10/19/2022,Orlando Magic,13.25
Hamidou Diallo,14:28,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,10/19/2022,Orlando Magic,6.0
