,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,32:18,6.0,13.0,46.2,3.0,7.0,42.9,3.0,3.0,100.0,0.0,4.0,4.0,2.0,3.0,0.0,2.0,0.0,18.0,-13.0,11/04/2022,Cleveland Cavaliers,32.5
Bojan Bogdanovic,26:42,2.0,9.0,22.2,1.0,4.0,25.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,6.0,-4.0,11/04/2022,Cleveland Cavaliers,10.0
Isaiah Stewart,23:40,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,6.0,-16.0,11/04/2022,Cleveland Cavaliers,17.5
Jaden Ivey,34:11,6.0,13.0,46.2,1.0,5.0,20.0,5.0,6.0,83.3,1.0,5.0,6.0,3.0,0.0,1.0,4.0,4.0,18.0,-21.0,11/04/2022,Cleveland Cavaliers,30.5
Cade Cunningham,31:25,7.0,18.0,38.9,3.0,6.0,50.0,2.0,3.0,66.7,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,19.0,-8.0,11/04/2022,Cleveland Cavaliers,37.75
Nerlens Noel,18:44,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,3.0,2.0,2.0,-10.0,11/04/2022,Cleveland Cavaliers,12.0
Killian Hayes,18:14,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,-17.0,11/04/2022,Cleveland Cavaliers,7.25
Hamidou Diallo,3:42,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-9.0,11/04/2022,Cleveland Cavaliers,2.0
Isaiah Livers,21:19,3.0,7.0,42.9,3.0,5.0,60.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,-20.0,11/04/2022,Cleveland Cavaliers,15.75
Kevin Knox II,17:36,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,11/04/2022,Cleveland Cavaliers,9.0
Cory Joseph,6:05,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-1.0,11/04/2022,Cleveland Cavaliers,5.75
Rodney McGruder,6:05,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,11/04/2022,Cleveland Cavaliers,4.0
