,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,30:54,6.0,17.0,35.3,5.0,10.0,50.0,6.0,6.0,100.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,23.0,6.0,10/07/2022,New Orleans Pelicans,33.75
Marvin Bagley III,19:07,3.0,6.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,6.0,6.0,-7.0,10/07/2022,New Orleans Pelicans,13.25
Isaiah Stewart,29:36,5.0,9.0,55.6,2.0,5.0,40.0,2.0,3.0,66.7,2.0,5.0,7.0,0.0,0.0,1.0,2.0,5.0,14.0,-4.0,10/07/2022,New Orleans Pelicans,24.75
Jaden Ivey,33:31,2.0,12.0,16.7,1.0,6.0,16.7,9.0,9.0,100.0,1.0,2.0,3.0,6.0,1.0,0.0,7.0,4.0,14.0,-1.0,10/07/2022,New Orleans Pelicans,25.75
Cade Cunningham,24:18,4.0,8.0,50.0,2.0,5.0,40.0,0.0,1.0,0.0,3.0,1.0,4.0,8.0,0.0,0.0,2.0,6.0,10.0,1.0,10/07/2022,New Orleans Pelicans,27.0
Killian Hayes,27:13,1.0,7.0,14.3,0.0,5.0,0.0,3.0,4.0,75.0,0.0,7.0,7.0,6.0,2.0,2.0,5.0,3.0,5.0,-13.0,10/07/2022,New Orleans Pelicans,28.25
Bojan Bogdanovic,25:02,3.0,9.0,33.3,2.0,8.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,-8.0,10/07/2022,New Orleans Pelicans,13.5
Isaiah Livers,16:04,2.0,5.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,-8.0,10/07/2022,New Orleans Pelicans,8.0
Cory Joseph,14:29,2.0,7.0,28.6,1.0,5.0,20.0,2.0,3.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,-5.0,10/07/2022,New Orleans Pelicans,8.75
Braxton Key,19:46,3.0,5.0,60.0,1.0,1.0,100.0,3.0,4.0,75.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,2.0,10.0,9.0,10/07/2022,New Orleans Pelicans,19.75
