,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,27:38,5.0,10.0,50.0,2.0,5.0,40.0,7.0,8.0,87.5,0.0,4.0,4.0,4.0,0.0,1.0,2.0,3.0,19.0,-12.0,10/11/2022,Oklahoma City Thunder,32.0
Isaiah Stewart,26:35,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,3.0,0.0,4.0,6.0,-9.0,10/11/2022,Oklahoma City Thunder,24.25
Marvin Bagley III,0:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,10/11/2022,Oklahoma City Thunder,0.0
Jaden Ivey,29:47,4.0,12.0,33.3,0.0,3.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,11.0,-6.0,10/11/2022,Oklahoma City Thunder,23.5
Cade Cunningham,28:34,3.0,13.0,23.1,0.0,5.0,0.0,4.0,4.0,100.0,1.0,7.0,8.0,2.0,3.0,2.0,4.0,2.0,10.0,-15.0,10/11/2022,Oklahoma City Thunder,31.0
Jalen Duren,24:53,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,7.0,3.0,10.0,2.0,0.0,0.0,2.0,5.0,5.0,-4.0,10/11/2022,Oklahoma City Thunder,19.5
Killian Hayes,26:34,8.0,13.0,61.5,4.0,6.0,66.7,0.0,3.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,20.0,-5.0,10/11/2022,Oklahoma City Thunder,35.25
Braxton Key,22:10,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,3.0,-3.0,10/11/2022,Oklahoma City Thunder,14.75
Cory Joseph,16:55,4.0,9.0,44.4,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,11.0,-11.0,10/11/2022,Oklahoma City Thunder,19.0
Rodney McGruder,16:33,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,-4.0,10/11/2022,Oklahoma City Thunder,9.75
Stanley Umude,14:08,2.0,5.0,40.0,1.0,4.0,25.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,-8.0,10/11/2022,Oklahoma City Thunder,10.0
Jules Bernard,3:07,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,10/11/2022,Oklahoma City Thunder,2.0
Buddy Boeheim,2:11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10/11/2022,Oklahoma City Thunder,2.0
