,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Saddiq Bey,34:32,9.0,17.0,52.9,4.0,9.0,44.4,6.0,6.0,100.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,2.0,28.0,20.0,10/30/2022,Golden State Warriors,40.5
Bojan Bogdanovic,34:48,5.0,8.0,62.5,3.0,6.0,50.0,8.0,8.0,100.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,21.0,4.0,10/30/2022,Golden State Warriors,30.25
Isaiah Stewart,32:56,6.0,10.0,60.0,2.0,5.0,40.0,10.0,11.0,90.9,5.0,8.0,13.0,0.0,0.0,0.0,0.0,3.0,24.0,12.0,10/30/2022,Golden State Warriors,41.25
Cade Cunningham,39:14,9.0,20.0,45.0,1.0,3.0,33.3,4.0,4.0,100.0,1.0,9.0,10.0,9.0,0.0,1.0,4.0,4.0,23.0,16.0,10/30/2022,Golden State Warriors,49.5
Jaden Ivey,31:29,5.0,11.0,45.5,2.0,5.0,40.0,3.0,5.0,60.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,15.0,16.0,10/30/2022,Golden State Warriors,28.5
Hamidou Diallo,12:12,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,4.0,-6.0,10/30/2022,Golden State Warriors,11.0
Jalen Duren,15:04,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,10/30/2022,Golden State Warriors,9.5
Killian Hayes,17:53,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,4.0,4.0,-1.0,10/30/2022,Golden State Warriors,15.0
Cory Joseph,4:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,10/30/2022,Golden State Warriors,0.0
Isaiah Livers,16:56,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,10/30/2022,Golden State Warriors,10.75
