,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,34:11,9.0,18.0,50.0,5.0,8.0,62.5,4.0,4.0,100.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,27.0,0.0,02/16/2022,Indiana Pacers,40.25
Kyle Kuzma,38:04,9.0,27.0,33.3,6.0,12.0,50.0,2.0,2.0,100.0,3.0,12.0,15.0,6.0,1.0,0.0,3.0,1.0,26.0,5.0,02/16/2022,Indiana Pacers,57.25
Thomas Bryant,24:03,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,-5.0,02/16/2022,Indiana Pacers,16.25
Corey Kispert,30:26,4.0,10.0,40.0,1.0,6.0,16.7,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,5.0,4.0,9.0,-3.0,02/16/2022,Indiana Pacers,15.5
Raul Neto,32:60,3.0,5.0,60.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,1.0,10.0,-5.0,02/16/2022,Indiana Pacers,29.5
Deni Avdija,31:46,5.0,11.0,45.5,2.0,5.0,40.0,2.0,2.0,100.0,1.0,6.0,7.0,2.0,0.0,1.0,1.0,3.0,14.0,4.0,02/16/2022,Indiana Pacers,28.25
Anthony Gill,16:08,1.0,5.0,20.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,-8.0,02/16/2022,Indiana Pacers,9.0
Ish Smith,20:44,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,4.0,10.0,-6.0,02/16/2022,Indiana Pacers,19.25
Isaiah Todd,5:41,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-14.0,02/16/2022,Indiana Pacers,4.25
Cassius Winston,5:57,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,02/16/2022,Indiana Pacers,3.5
