,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,34:38,4.0,10.0,40.0,2.0,7.0,28.6,6.0,6.0,100.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,0.0,16.0,3.0,03/09/2022,LA Clippers,33.0
Kyle Kuzma,33:05,8.0,16.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.0,0.0,3.0,2.0,17.0,-6.0,03/09/2022,LA Clippers,31.5
Kristaps Porzingis,25:52,8.0,14.0,57.1,2.0,5.0,40.0,1.0,1.0,100.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,19.0,-3.0,03/09/2022,LA Clippers,28.75
Corey Kispert,23:52,3.0,8.0,37.5,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,03/09/2022,LA Clippers,15.25
Raul Neto,23:10,3.0,6.0,50.0,1.0,1.0,100.0,5.0,6.0,83.3,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,12.0,-2.0,03/09/2022,LA Clippers,18.75
Deni Avdija,19:23,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,-7.0,03/09/2022,LA Clippers,7.75
Daniel Gafford,21:38,7.0,11.0,63.6,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,14.0,-2.0,03/09/2022,LA Clippers,31.5
Rui Hachimura,24:03,7.0,10.0,70.0,1.0,4.0,25.0,3.0,4.0,75.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,18.0,-3.0,03/09/2022,LA Clippers,25.25
Ish Smith,15:35,1.0,5.0,20.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,03/09/2022,LA Clippers,26.25
Tomas Satoransky,18:44,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,-11.0,03/09/2022,LA Clippers,6.25
