,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,33:48,13.0,19.0,68.4,6.0,11.0,54.5,3.0,3.0,100.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,35.0,20.0,04/01/2022,Dallas Mavericks,44.0
Rui Hachimura,28:41,8.0,14.0,57.1,3.0,4.0,75.0,2.0,3.0,66.7,2.0,3.0,5.0,4.0,1.0,1.0,0.0,2.0,21.0,11.0,04/01/2022,Dallas Mavericks,38.75
Kristaps Porzingis,29:52,8.0,18.0,44.4,2.0,4.0,50.0,6.0,7.0,85.7,3.0,6.0,9.0,4.0,2.0,1.0,0.0,2.0,24.0,12.0,04/01/2022,Dallas Mavericks,48.25
Corey Kispert,36:16,2.0,6.0,33.3,1.0,4.0,25.0,1.0,1.0,100.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,6.0,39.0,04/01/2022,Dallas Mavericks,18.25
Tomas Satoransky,15:01,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,3.0,2.0,11.0,04/01/2022,Dallas Mavericks,17.0
Deni Avdija,25:56,5.0,10.0,50.0,3.0,5.0,60.0,1.0,1.0,100.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,14.0,5.0,04/01/2022,Dallas Mavericks,24.0
Ish Smith,30:16,6.0,12.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,1.0,1.0,2.0,12.0,20.0,04/01/2022,Dallas Mavericks,32.0
Daniel Gafford,15:25,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,6.0,19.0,04/01/2022,Dallas Mavericks,18.25
Anthony Gill,19:19,3.0,4.0,75.0,1.0,2.0,50.0,3.0,3.0,100.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,1.0,10.0,21.0,04/01/2022,Dallas Mavericks,19.25
Raul Neto,2:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,04/01/2022,Dallas Mavericks,1.5
Thomas Bryant,2:43,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,04/01/2022,Dallas Mavericks,5.5
