,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,30:56,5.0,9.0,55.6,0.0,1.0,0.0,6.0,6.0,100.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,16.0,13.0,11/27/2021,Dallas Mavericks,28.0
Kyle Kuzma,34:31,7.0,14.0,50.0,3.0,6.0,50.0,5.0,5.0,100.0,0.0,9.0,9.0,4.0,1.0,0.0,4.0,2.0,22.0,9.0,11/27/2021,Dallas Mavericks,40.75
Daniel Gafford,27:26,6.0,7.0,85.7,0.0,0.0,0.0,2.0,2.0,100.0,4.0,6.0,10.0,3.0,0.0,2.0,0.0,2.0,14.0,14.0,11/27/2021,Dallas Mavericks,35.0
Bradley Beal,37:32,10.0,14.0,71.4,1.0,1.0,100.0,5.0,6.0,83.3,0.0,5.0,5.0,7.0,2.0,0.0,3.0,4.0,26.0,15.0,11/27/2021,Dallas Mavericks,45.75
Aaron Holiday,19:44,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,7.0,9.0,11/27/2021,Dallas Mavericks,15.5
Raul Neto,24:17,5.0,8.0,62.5,2.0,3.0,66.7,1.0,2.0,50.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,1.0,13.0,-3.0,11/27/2021,Dallas Mavericks,28.75
Deni Avdija,19:14,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,-3.0,11/27/2021,Dallas Mavericks,9.75
Montrezl Harrell,20:20,4.0,6.0,66.7,1.0,1.0,100.0,2.0,4.0,50.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,-6.0,11/27/2021,Dallas Mavericks,15.5
Davis Bertans,14:32,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-14.0,11/27/2021,Dallas Mavericks,4.0
Corey Kispert,11:28,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,-4.0,11/27/2021,Dallas Mavericks,6.25
