,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,27:07,6.0,12.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,-23.0,01/29/2022,Memphis Grizzlies,19.0
Kyle Kuzma,35:58,11.0,17.0,64.7,4.0,8.0,50.0,4.0,6.0,66.7,2.0,6.0,8.0,3.0,3.0,1.0,5.0,0.0,30.0,-16.0,01/29/2022,Memphis Grizzlies,52.0
Thomas Bryant,20:02,2.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,-15.0,01/29/2022,Memphis Grizzlies,12.5
Bradley Beal,35:14,2.0,11.0,18.2,0.0,1.0,0.0,5.0,7.0,71.4,0.0,2.0,2.0,12.0,1.0,1.0,2.0,2.0,9.0,-13.0,01/29/2022,Memphis Grizzlies,32.5
Spencer Dinwiddie,26:29,3.0,10.0,30.0,1.0,3.0,33.3,3.0,4.0,75.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,10.0,-15.0,01/29/2022,Memphis Grizzlies,20.25
Montrezl Harrell,19:19,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,6.0,-6.0,01/29/2022,Memphis Grizzlies,15.5
Deni Avdija,26:07,3.0,8.0,37.5,1.0,2.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,7.0,-7.0,01/29/2022,Memphis Grizzlies,16.5
Rui Hachimura,18:20,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,-2.0,01/29/2022,Memphis Grizzlies,11.0
Corey Kispert,24:57,2.0,9.0,22.2,1.0,6.0,16.7,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,01/29/2022,Memphis Grizzlies,16.25
Aaron Holiday,4:52,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,01/29/2022,Memphis Grizzlies,5.25
Anthony Gill,1:35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,01/29/2022,Memphis Grizzlies,2.0
