,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kentavious Caldwell-Pope,33:46,4.0,13.0,30.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,1.0,1.0,3.0,8.0,-8.0,11/03/2021,Toronto Raptors,24.75
Kyle Kuzma,21:22,1.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,-13.0,11/03/2021,Toronto Raptors,8.0
Daniel Gafford,20:30,4.0,5.0,80.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,9.0,-18.0,11/03/2021,Toronto Raptors,17.5
Bradley Beal,38:35,8.0,18.0,44.4,2.0,5.0,40.0,7.0,7.0,100.0,2.0,5.0,7.0,7.0,1.0,1.0,2.0,0.0,25.0,-6.0,11/03/2021,Toronto Raptors,48.25
Spencer Dinwiddie,30:22,4.0,8.0,50.0,2.0,5.0,40.0,2.0,2.0,100.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,3.0,12.0,-9.0,11/03/2021,Toronto Raptors,18.0
Raul Neto,21:34,5.0,8.0,62.5,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,14.0,1.0,11/03/2021,Toronto Raptors,23.5
Deni Avdija,25:34,4.0,7.0,57.1,1.0,3.0,33.3,2.0,6.0,33.3,3.0,3.0,6.0,1.0,1.0,0.0,2.0,3.0,11.0,5.0,11/03/2021,Toronto Raptors,21.5
Montrezl Harrell,27:29,3.0,4.0,75.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,9.0,10.0,3.0,0.0,3.0,3.0,2.0,15.0,11.0,11/03/2021,Toronto Raptors,36.5
Corey Kispert,15:40,1.0,3.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,11/03/2021,Toronto Raptors,9.0
Aaron Holiday,5:08,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,11/03/2021,Toronto Raptors,0.0
