,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,39:02,8.0,19.0,42.1,1.0,4.0,25.0,10.0,10.0,100.0,0.0,6.0,6.0,9.0,0.0,3.0,2.0,3.0,27.0,5.0,11/22/2021,Cleveland Cavaliers,53.5
DeAndre' Bembry,22:59,4.0,10.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,8.0,-5.0,11/22/2021,Cleveland Cavaliers,13.75
Blake Griffin,9:07,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,-8.0,11/22/2021,Cleveland Cavaliers,4.0
Patty Mills,34:36,6.0,10.0,60.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,20.0,11/22/2021,Cleveland Cavaliers,25.25
James Harden,38:19,5.0,10.0,50.0,0.0,2.0,0.0,4.0,4.0,100.0,1.0,5.0,6.0,14.0,3.0,0.0,5.0,2.0,14.0,-6.0,11/22/2021,Cleveland Cavaliers,46.0
LaMarcus Aldridge,34:28,10.0,14.0,71.4,0.0,2.0,0.0,1.0,1.0,100.0,2.0,9.0,11.0,0.0,0.0,1.0,0.0,4.0,21.0,14.0,11/22/2021,Cleveland Cavaliers,36.75
Jevon Carter,8:21,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,-8.0,11/22/2021,Cleveland Cavaliers,10.5
James Johnson,28:32,4.0,13.0,30.8,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,4.0,5.0,2.0,0.0,0.0,4.0,9.0,1.0,11/22/2021,Cleveland Cavaliers,26.0
Cam Thomas,14:41,4.0,7.0,57.1,2.0,3.0,66.7,1.0,1.0,100.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,11/22/2021,Cleveland Cavaliers,17.75
Paul Millsap,9:55,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,11/22/2021,Cleveland Cavaliers,9.0
