,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,30:05,6.0,9.0,66.7,0.0,0.0,0.0,7.0,8.0,87.5,0.0,5.0,5.0,7.0,1.0,0.0,1.0,2.0,19.0,21.0,03/15/2022,Orlando Magic,37.25
Bruce Brown,31:49,3.0,8.0,37.5,0.0,2.0,0.0,4.0,4.0,100.0,0.0,5.0,5.0,8.0,2.0,1.0,0.0,1.0,10.0,30.0,03/15/2022,Orlando Magic,34.25
Andre Drummond,18:29,4.0,7.0,57.1,0.0,0.0,0.0,2.0,3.0,66.7,2.0,4.0,6.0,0.0,0.0,1.0,3.0,4.0,10.0,6.0,03/15/2022,Orlando Magic,18.0
Goran Dragic,19:53,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,03/15/2022,Orlando Magic,8.75
Kyrie Irving,34:56,20.0,31.0,64.5,8.0,12.0,66.7,12.0,13.0,92.3,2.0,4.0,6.0,4.0,4.0,1.0,1.0,3.0,60.0,36.0,03/15/2022,Orlando Magic,87.0
Kessler Edwards,25:13,6.0,8.0,75.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,5.0,6.0,2.0,1.0,0.0,1.0,1.0,14.0,29.0,03/15/2022,Orlando Magic,27.0
Nic Claxton,23:40,5.0,9.0,55.6,0.0,0.0,0.0,2.0,3.0,66.7,1.0,9.0,10.0,2.0,0.0,0.0,2.0,3.0,12.0,21.0,03/15/2022,Orlando Magic,26.5
James Johnson,22:09,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,5.0,6.0,22.0,03/15/2022,Orlando Magic,17.25
Patty Mills,21:46,5.0,7.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,03/15/2022,Orlando Magic,17.5
Blake Griffin,12:00,1.0,3.0,33.3,1.0,1.0,100.0,1.0,2.0,50.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,15.0,03/15/2022,Orlando Magic,17.0
