,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,39:23,14.0,23.0,60.9,4.0,6.0,66.7,9.0,9.0,100.0,0.0,11.0,11.0,5.0,1.0,3.0,2.0,2.0,41.0,18.0,03/29/2022,Detroit Pistons,71.25
Bruce Brown,22:50,4.0,5.0,80.0,3.0,3.0,100.0,4.0,6.0,66.7,0.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,15.0,10.0,03/29/2022,Detroit Pistons,26.0
Andre Drummond,28:21,5.0,7.0,71.4,0.0,0.0,0.0,4.0,4.0,100.0,4.0,9.0,13.0,1.0,1.0,0.0,0.0,3.0,14.0,12.0,03/29/2022,Detroit Pistons,33.75
Seth Curry,29:54,2.0,7.0,28.6,2.0,6.0,33.3,5.0,5.0,100.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,11.0,22.0,03/29/2022,Detroit Pistons,24.75
Kyrie Irving,39:37,7.0,18.0,38.9,4.0,8.0,50.0,6.0,6.0,100.0,0.0,1.0,1.0,4.0,1.0,0.0,6.0,4.0,24.0,6.0,03/29/2022,Detroit Pistons,32.25
Goran Dragic,26:48,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,2.0,4.0,6.0,3.0,1.0,0.0,4.0,2.0,9.0,-7.0,03/29/2022,Detroit Pistons,21.5
Nic Claxton,18:15,4.0,5.0,80.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,11.0,-5.0,03/29/2022,Detroit Pistons,17.0
Kessler Edwards,3:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,03/29/2022,Detroit Pistons,5.0
Patty Mills,16:53,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,-12.0,03/29/2022,Detroit Pistons,6.25
James Johnson,14:21,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,-11.0,03/29/2022,Detroit Pistons,7.5
