,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,37:14,9.0,18.0,50.0,2.0,4.0,50.0,5.0,6.0,83.3,0.0,11.0,11.0,2.0,1.0,2.0,5.0,1.0,25.0,-14.0,10/27/2021,Miami Heat,46.25
Bruce Brown,34:41,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,4.0,12.0,-3.0,10/27/2021,Miami Heat,26.25
Blake Griffin,18:34,2.0,6.0,33.3,1.0,4.0,25.0,1.0,1.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,10/27/2021,Miami Heat,14.5
Joe Harris,33:31,5.0,15.0,33.3,5.0,11.0,45.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,15.0,-22.0,10/27/2021,Miami Heat,24.75
James Harden,35:36,4.0,12.0,33.3,3.0,8.0,37.5,3.0,3.0,100.0,0.0,7.0,7.0,7.0,1.0,1.0,4.0,3.0,14.0,-12.0,10/27/2021,Miami Heat,36.75
Patty Mills,31:08,1.0,9.0,11.1,0.0,6.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,-9.0,10/27/2021,Miami Heat,14.75
LaMarcus Aldridge,11:42,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,6.0,-8.0,10/27/2021,Miami Heat,11.25
DeAndre' Bembry,13:09,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,10/27/2021,Miami Heat,12.25
Jevon Carter,5:53,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10/27/2021,Miami Heat,2.75
Paul Millsap,15:24,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,7.0,-6.0,10/27/2021,Miami Heat,15.0
Cam Thomas,1:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10/27/2021,Miami Heat,0.0
Day'Ron Sharpe,1:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10/27/2021,Miami Heat,0.0
