,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kevin Durant,35:55,13.0,20.0,65.0,2.0,6.0,33.3,4.0,6.0,66.7,0.0,7.0,7.0,5.0,1.0,1.0,3.0,2.0,32.0,15.0,11/03/2021,Atlanta Hawks,51.75
Bruce Brown,30:51,5.0,10.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,10.0,1.0,11/03/2021,Atlanta Hawks,19.0
Blake Griffin,30:49,2.0,9.0,22.2,2.0,7.0,28.6,1.0,1.0,100.0,4.0,3.0,7.0,5.0,0.0,1.0,0.0,4.0,7.0,2.0,11/03/2021,Atlanta Hawks,26.25
Joe Harris,34:28,6.0,10.0,60.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,1.0,18.0,-10.0,11/03/2021,Atlanta Hawks,33.5
James Harden,35:35,5.0,14.0,35.7,5.0,11.0,45.5,1.0,1.0,100.0,0.0,4.0,4.0,11.0,1.0,1.0,3.0,2.0,16.0,-9.0,11/03/2021,Atlanta Hawks,42.5
LaMarcus Aldridge,17:11,4.0,8.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,10.0,7.0,11/03/2021,Atlanta Hawks,23.0
Patty Mills,21:58,5.0,9.0,55.6,4.0,7.0,57.1,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,14.0,17.0,11/03/2021,Atlanta Hawks,28.25
DeAndre' Bembry,14:45,2.0,4.0,50.0,1.0,2.0,50.0,3.0,4.0,75.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,8.0,18.0,11/03/2021,Atlanta Hawks,12.25
Jevon Carter,6:24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,11/03/2021,Atlanta Hawks,7.5
Paul Millsap,12:05,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,-6.0,11/03/2021,Atlanta Hawks,10.5
