,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Patty Mills,33:29,8.0,15.0,53.3,5.0,10.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,21.0,-18.0,01/23/2022,Minnesota Timberwolves,28.25
Kessler Edwards,29:04,6.0,10.0,60.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,-10.0,01/23/2022,Minnesota Timberwolves,22.75
Day'Ron Sharpe,21:59,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,1.0,2.0,3.0,8.0,8.0,01/23/2022,Minnesota Timberwolves,20.25
Kyrie Irving,34:36,11.0,20.0,55.0,3.0,8.0,37.5,5.0,5.0,100.0,0.0,6.0,6.0,5.0,1.0,0.0,3.0,1.0,30.0,-12.0,01/23/2022,Minnesota Timberwolves,47.0
James Harden,35:02,4.0,13.0,30.8,1.0,4.0,25.0,4.0,4.0,100.0,0.0,5.0,5.0,13.0,1.0,0.0,6.0,2.0,13.0,-14.0,01/23/2022,Minnesota Timberwolves,38.25
DeAndre' Bembry,15:34,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,01/23/2022,Minnesota Timberwolves,11.25
Cam Thomas,15:01,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,01/23/2022,Minnesota Timberwolves,15.5
LaMarcus Aldridge,17:06,3.0,8.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,6.0,6.0,-3.0,01/23/2022,Minnesota Timberwolves,8.0
James Johnson,19:54,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,6.0,7.0,-17.0,01/23/2022,Minnesota Timberwolves,21.75
Bruce Brown,9:23,2.0,4.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,-2.0,01/23/2022,Minnesota Timberwolves,11.0
Blake Griffin,6:02,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,-6.0,01/23/2022,Minnesota Timberwolves,9.5
Jevon Carter,2:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,01/23/2022,Minnesota Timberwolves,1.0
