,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2010,PHX,DET @ MIN,L,240,101,41,97,42.3,6,21,28.6,13,21,61.9,12,22,34,15,7,5,6,26,-22
04/12/2010,MEM,DET @ MIN,W,240,123,40,87,46.0,11,32,34.4,32,39,82.1,11,37,48,24,9,11,9,24,22
04/10/2010,SAS,DAL @ LAC,L,240,85,29,74,39.2,6,17,35.3,21,31,67.7,8,23,31,18,10,5,16,29,-19
04/08/2010,LAL,NYK @ ORL,W,240,98,34,78,43.6,11,25,44.0,19,28,67.9,9,30,39,23,5,7,10,23,2
04/07/2010,OKC,NYK @ ORL,W,240,98,33,82,40.2,7,17,41.2,25,29,86.2,15,35,50,15,12,6,18,26,4
04/03/2010,LAC,DET @ PHI,W,240,98,39,86,45.3,6,23,26.1,14,20,70.0,10,29,39,21,12,4,8,15,8
04/01/2010,POR,ATL @ CLE,W,240,109,41,83,49.4,5,22,22.7,22,26,84.6,9,27,36,24,7,8,11,24,17
03/29/2010,DAL,SAC @ IND,L,240,93,32,78,41.0,6,20,30.0,23,30,76.7,12,31,43,12,4,3,12,20,-16
03/28/2010,ORL,SAC @ IND,L,240,97,42,80,52.5,5,16,31.3,8,11,72.7,9,30,39,18,3,3,10,21,-6
03/26/2010,TOR,ATL @ PHI,W,240,97,35,85,41.2,6,23,26.1,21,31,67.7,7,31,38,23,11,1,7,19,1
03/24/2010,BOS,ATL @ PHI,L,240,99,34,70,48.6,6,13,46.2,25,37,67.6,8,28,36,21,5,6,17,23,-14
03/23/2010,NYK,CHA @ WAS,L,240,104,35,77,45.5,6,21,28.6,28,31,90.3,8,27,35,15,4,5,13,21,-5
03/20/2010,MIL,CHA @ WAS,L,240,97,32,87,36.8,3,14,21.4,30,38,78.9,20,33,53,13,7,8,10,23,-5
03/18/2010,NOH,CHA @ MIA,W,240,93,38,95,40.0,2,14,14.3,15,21,71.4,20,29,49,21,12,6,10,15,13
03/16/2010,WAS,NOH @ GSW,W,240,97,37,73,50.7,3,18,16.7,20,26,76.9,8,29,37,18,7,2,16,25,10
03/15/2010,HOU,NOH @ GSW,L,240,123,49,99,49.5,9,22,40.9,16,20,80.0,16,28,44,22,3,6,8,26,-2
03/13/2010,MEM,DET @ ATL,W,240,125,50,85,58.8,9,22,40.9,16,20,80.0,11,27,38,22,3,7,8,25,17
03/12/2010,NOH,DET @ ATL,W,240,102,37,79,46.8,3,22,13.6,25,28,89.3,10,39,49,23,9,1,19,16,7
