,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/1992,DAL,DET @ CHI,L,240,92,40,93,43.0,1,6,16.7,11,18,61.1,18,32,50,19,7,4,14,23,-12
04/17/1992,SAN,DET @ CHI,L,240,94,40,90,44.4,3,6,50.0,11,14,78.6,19,29,48,20,5,6,20,29,-14
04/15/1992,LAL,MIN @ LAC,W,240,110,46,85,54.1,1,4,25.0,17,20,85.0,12,21,33,23,12,2,20,21,3
04/13/1992,LAL,MIN @ LAC,L,240,93,37,93,39.8,2,5,40.0,17,19,89.5,20,23,43,22,13,3,17,25,-7
04/11/1992,LAC,MIL @ PHL,L,240,88,34,85,40.0,4,10,40.0,16,20,80.0,13,22,35,20,7,2,20,21,-34
04/09/1992,SAC,CHH @ CLE,L,240,107,42,90,46.7,0,5,0.0,23,25,92.0,9,27,36,27,15,2,14,23,-17
04/07/1992,UTH,CHH @ CLE,L,240,101,39,95,41.1,2,6,33.3,21,23,91.3,20,26,46,17,11,4,18,20,-23
04/05/1992,SAN,PHX @ LAL,L,240,87,32,77,41.6,1,5,20.0,22,28,78.6,7,26,33,14,10,6,13,16,-3
04/02/1992,HOU,PHX @ LAL,L,240,114,42,102,41.2,5,12,41.7,25,30,83.3,17,24,41,21,16,4,19,24,-23
03/31/1992,MIN,MIA @ PHL,L,265,114,47,101,46.5,3,6,50.0,17,21,81.0,17,28,45,28,11,5,14,24,-7
03/29/1992,DAL,MIA @ PHL,L,240,98,38,89,42.7,5,11,45.5,17,24,70.8,14,28,42,19,13,4,16,25,-7
03/28/1992,PHX,HOU @ POR,L,240,101,41,95,43.2,2,4,50.0,17,30,56.7,19,22,41,14,6,4,12,21,-20
03/26/1992,NYK,HOU @ POR,L,240,104,40,88,45.5,1,5,20.0,23,33,69.7,18,28,46,18,15,7,18,28,-2
03/24/1992,CHI,BOS @ NJN,L,240,103,44,86,51.2,2,5,40.0,13,14,92.9,9,33,42,26,9,6,22,21,-13
03/23/1992,MIN,BOS @ NJN,W,240,100,38,93,40.9,1,2,50.0,23,31,74.2,16,36,52,23,10,6,11,22,5
03/21/1992,LAC,BOS @ NJN,L,240,87,35,90,38.9,2,5,40.0,15,21,71.4,11,26,37,18,5,3,21,28,-27
03/19/1992,UTH,ORL @ CHI,L,240,100,42,92,45.7,1,5,20.0,15,23,65.2,14,24,38,23,9,6,15,30,-15
03/17/1992,SAC,LAC @ HOU,W,240,118,50,97,51.5,1,3,33.3,17,22,77.3,16,35,51,22,11,7,12,14,18
03/15/1992,CLE,LAC @ HOU,L,240,91,41,92,44.6,2,7,28.6,7,15,46.7,15,34,49,23,9,5,20,28,-9
03/13/1992,MIA,DEN @ MIA,L,240,109,43,98,43.9,1,6,16.7,22,26,84.6,21,30,51,19,11,6,21,30,-4
03/10/1992,ORL,DEN @ MIA,W,240,89,36,86,41.9,0,3,0.0,17,24,70.8,17,24,41,14,12,12,20,24,7
03/08/1992,UTH,PHX @ CLE,L,240,88,38,89,42.7,2,6,33.3,10,13,76.9,11,24,35,15,8,14,14,25,-24
03/06/1992,DET,PHX @ CLE,L,240,91,36,99,36.4,1,7,14.3,18,25,72.0,25,20,45,13,6,3,10,22,-15
03/04/1992,POR,NJN @ UTH,L,240,100,33,85,38.8,4,12,33.3,30,42,71.4,16,25,41,15,6,5,23,27,-29
03/03/1992,SEA,NJN @ UTH,L,240,92,39,84,46.4,1,4,25.0,13,20,65.0,15,22,37,17,11,4,22,24,-19
02/29/1992,SAN,WAS @ ORL,L,240,112,43,90,47.8,2,7,28.6,24,36,66.7,17,33,50,23,11,7,20,29,-3
02/28/1992,HOU,WAS @ ORL,L,240,81,34,88,38.6,2,10,20.0,11,16,68.8,25,25,50,11,6,5,17,25,-3
02/26/1992,MIA,BOS @ ATL,L,240,98,37,89,41.6,6,12,50.0,18,25,72.0,16,31,47,17,11,6,19,27,-7
02/24/1992,ATL,UTH @ POR,L,240,95,42,98,42.9,1,5,20.0,10,15,66.7,21,27,48,24,9,7,16,17,-22
02/22/1992,NYK,UTH @ POR,L,240,87,36,84,42.9,0,10,0.0,15,16,93.8,15,21,36,18,15,0,19,19,-11
02/21/1992,WAS,UTH @ POR,W,240,106,44,83,53.0,3,5,60.0,15,22,68.2,11,33,44,26,9,11,16,24,7
02/19/1992,CHH,PHX @ GOS,L,240,104,46,92,50.0,2,6,33.3,10,16,62.5,17,31,48,26,10,8,23,20,-2
02/15/1992,UTH,NYK @ MIA,L,240,93,40,92,43.5,4,7,57.1,9,11,81.8,18,27,45,22,9,5,18,31,-13
02/14/1992,DAL,NYK @ MIA,W,240,105,44,97,45.4,2,5,40.0,15,25,60.0,16,41,57,25,10,6,12,19,20
02/12/1992,CLE,BOS @ HOU,W,240,108,48,106,45.3,0,6,0.0,12,17,70.6,23,36,59,23,9,11,14,22,6
02/11/1992,POR,BOS @ HOU,L,240,112,43,93,46.2,2,11,18.2,24,31,77.4,14,21,35,24,13,4,15,36,-9
02/06/1992,MIL,NJN @ WAS,L,240,97,42,91,46.2,1,5,20.0,12,19,63.2,19,29,48,20,5,9,17,21,-9
02/03/1992,MIN,NJN @ WAS,L,240,99,36,95,37.9,0,2,0.0,27,35,77.1,29,23,52,18,8,4,10,25,-15
02/02/1992,IND,LAL @ PHX,L,240,122,43,76,56.6,5,8,62.5,31,41,75.6,7,19,26,22,9,3,18,31,-6
01/31/1992,GOS,DEN @ GOS,L,240,103,44,102,43.1,1,3,33.3,14,21,66.7,23,30,53,22,9,11,25,31,-21
01/30/1992,LAL,DEN @ GOS,L,240,96,39,96,40.6,1,2,50.0,17,20,85.0,19,32,51,19,7,2,17,23,-10
01/25/1992,MIL,NYK @ LAC,W,265,107,42,95,44.2,1,5,20.0,22,30,73.3,18,38,56,25,10,7,19,17,7
01/23/1992,UTH,NYK @ LAC,W,240,115,42,86,48.8,2,3,66.7,29,36,80.6,21,26,47,20,9,5,19,28,4
01/21/1992,SAC,CHI @ CHH,L,240,85,33,93,35.5,0,8,0.0,19,31,61.3,25,25,50,17,11,5,17,21,-9
01/19/1992,ATL,SAN @ BOS,L,240,93,39,98,39.8,2,7,28.6,13,21,61.9,22,28,50,12,8,4,16,21,-26
01/16/1992,DAL,SAN @ BOS,W,240,101,39,83,47.0,1,1,100,22,30,73.3,18,35,53,23,7,9,15,20,11
01/14/1992,HOU,NJN @ BOS,L,240,94,39,83,47.0,0,3,0.0,16,22,72.7,13,28,41,21,13,4,23,21,-17
01/13/1992,SAC,NJN @ BOS,W,240,111,40,85,47.1,2,6,33.3,29,38,76.3,12,32,44,21,13,7,15,21,2
01/11/1992,SAN,NJN @ BOS,L,240,85,32,74,43.2,2,5,40.0,19,24,79.2,8,21,29,17,10,5,14,22,-11
