,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/1992,WAS,DET @ CHI,W,240,111,44,84,52.4,0,4,0.0,23,28,82.1,13,39,52,33,10,12,22,13,7
04/17/1992,CHH,DET @ CHI,W,240,122,42,93,45.2,5,12,41.7,33,42,78.6,18,29,47,28,12,4,10,18,10
04/15/1992,ORL,MIN @ LAC,L,240,99,40,81,49.4,3,12,25.0,16,23,69.6,13,24,37,24,17,4,21,21,-3
04/14/1992,BOS,MIN @ LAC,L,240,94,35,77,45.5,2,8,25.0,22,30,73.3,11,28,39,22,7,3,9,14,-5
04/12/1992,MIL,MIL @ PHL,L,240,90,37,82,45.1,4,9,44.4,12,14,85.7,12,26,38,21,8,9,11,13,-4
04/10/1992,NYK,MIL @ PHL,L,240,99,33,81,40.7,4,8,50.0,29,38,76.3,18,19,37,20,5,4,13,16,-16
04/08/1992,DET,CHH @ CLE,L,240,71,29,77,37.7,2,8,25.0,11,11,100,13,25,38,18,6,4,13,15,-18
04/04/1992,ATL,PHX @ LAL,W,240,126,44,73,60.3,8,14,57.1,30,36,83.3,5,28,33,24,7,2,10,15,5
04/01/1992,MIA,MIA @ PHL,W,240,108,44,87,50.6,6,11,54.5,14,20,70.0,17,37,54,29,11,9,15,11,17
03/30/1992,GOS,MIA @ PHL,L,240,106,41,88,46.6,4,10,40.0,20,24,83.3,14,27,41,20,9,4,16,20,-18
03/29/1992,LAL,MIA @ PHL,L,240,88,33,87,37.9,2,6,33.3,20,29,69.0,14,19,33,25,7,5,11,20,-29
03/27/1992,PHX,HOU @ POR,L,240,113,40,76,52.6,1,4,25.0,32,40,80.0,9,20,29,19,7,6,13,23,-4
03/25/1992,UTH,HOU @ POR,L,240,94,35,85,41.2,2,9,22.2,22,26,84.6,13,33,46,16,5,5,16,24,-6
03/23/1992,SAN,BOS @ NJN,W,240,105,44,85,51.8,2,8,25.0,15,20,75.0,19,30,49,28,10,4,13,17,13
03/22/1992,IND,BOS @ NJN,L,240,100,35,72,48.6,4,10,40.0,26,36,72.2,12,28,40,18,8,4,15,29,-8
03/19/1992,CHH,ORL @ CHI,L,265,116,47,81,58.0,3,11,27.3,19,29,65.5,9,31,40,35,6,5,20,21,-7
03/18/1992,DET,ORL @ CHI,L,240,85,33,79,41.8,4,8,50.0,15,21,71.4,11,23,34,21,7,6,16,17,-6
03/14/1992,MIL,LAC @ HOU,L,240,105,41,80,51.3,4,10,40.0,19,28,67.9,21,25,46,23,5,3,18,16,-5
03/13/1992,PHX,DEN @ MIA,L,240,104,41,86,47.7,1,5,20.0,21,27,77.8,20,23,43,22,5,6,14,19,-4
03/11/1992,IND,DEN @ MIA,W,240,111,45,80,56.3,3,8,37.5,18,23,78.3,10,30,40,18,13,7,16,23,18
03/09/1992,NYK,PHX @ CLE,L,240,99,40,82,48.8,1,5,20.0,18,25,72.0,8,24,32,18,4,2,10,24,-12
03/08/1992,CHI,PHX @ CLE,L,240,99,37,72,51.4,3,7,42.9,22,26,84.6,8,28,36,25,9,2,13,28,-4
03/06/1992,DAL,NJN @ UTH,W,240,88,36,79,45.6,1,6,16.7,15,24,62.5,18,27,45,18,5,2,16,21,2
03/04/1992,ATL,NJN @ UTH,W,240,107,41,90,45.6,5,10,50.0,20,21,95.2,17,33,50,22,7,7,15,19,5
02/29/1992,WAS,WAS @ ORL,W,240,101,36,80,45.0,4,12,33.3,25,32,78.1,16,33,49,15,9,6,12,15,9
02/27/1992,CHH,BOS @ ATL,L,240,84,32,82,39.0,3,8,37.5,17,23,73.9,10,25,35,15,4,5,24,28,-52
02/26/1992,ORL,BOS @ ATL,L,240,89,36,87,41.4,0,11,0.0,17,23,73.9,10,26,36,19,9,9,12,24,-6
02/24/1992,SAC,BOS @ ATL,W,240,108,40,79,50.6,5,12,41.7,23,26,88.5,8,37,45,24,8,10,12,17,12
02/21/1992,SAN,UTH @ POR,L,240,90,39,85,45.9,1,9,11.1,11,19,57.9,14,22,36,16,7,6,8,23,-10
02/20/1992,HOU,PHX @ GOS,L,240,101,37,71,52.1,3,9,33.3,24,30,80.0,16,19,35,24,9,4,17,18,-9
02/18/1992,DAL,PHX @ GOS,W,240,94,37,81,45.7,2,7,28.6,18,24,75.0,12,34,46,16,6,6,10,19,4
02/16/1992,DET,NYK @ MIA,L,240,83,33,80,41.3,1,8,12.5,16,20,80.0,15,25,40,19,3,6,11,18,-7
02/14/1992,NJN,NYK @ MIA,L,240,99,42,89,47.2,2,7,28.6,13,18,72.2,11,30,41,17,9,10,12,28,-8
02/12/1992,NJN,BOS @ HOU,L,240,87,34,80,42.5,1,3,33.3,18,24,75.0,11,27,38,21,8,7,17,13,-15
