,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/25/1993,CLE,BOS @ WAS,L,240,103,39,81,48.1,9,18,50.0,16,20,80.0,12,30,42,31,7,7,21,26,-4
04/23/1993,NYK,BOS @ WAS,L,240,84,30,86,34.9,3,16,18.8,21,26,80.8,9,32,41,20,3,10,11,22,-15
04/21/1993,MIA,WAS @ MIA,W,240,107,45,93,48.4,7,18,38.9,10,16,62.5,13,34,47,27,8,8,14,16,10
04/20/1993,CHI,WAS @ MIA,L,240,94,35,75,46.7,6,11,54.5,18,27,66.7,6,27,33,20,5,2,20,11,-29
04/18/1993,MIN,SAN @ SEA,W,240,106,42,80,52.5,5,13,38.5,17,22,77.3,10,36,46,29,10,6,15,13,27
04/15/1993,ORL,BOS @ NJN,W,240,101,37,76,48.7,6,13,46.2,21,28,75.0,11,27,38,24,13,4,14,26,16
04/12/1993,CHH,CHI @ DET,L,240,101,37,80,46.3,4,14,28.6,23,32,71.9,8,25,33,22,6,6,15,25,-19
04/10/1993,MIA,CHI @ DET,L,240,114,40,85,47.1,10,15,66.7,24,31,77.4,17,24,41,25,4,8,8,23,-5
04/09/1993,CHH,CHI @ DET,L,240,113,42,86,48.8,3,15,20.0,26,32,81.3,14,18,32,33,8,7,11,16,-9
04/07/1993,WAS,HOU @ UTH,W,240,98,35,85,41.2,7,17,41.2,21,32,65.6,16,34,50,16,11,4,15,12,8
04/06/1993,ORL,HOU @ UTH,L,240,90,37,85,43.5,5,14,35.7,11,17,64.7,12,25,37,22,10,3,16,17,-26
04/04/1993,SAC,HOU @ UTH,W,240,112,36,75,48.0,5,14,35.7,35,43,81.4,15,31,46,24,11,10,16,18,10
04/02/1993,POR,DAL @ LAC,L,240,91,33,78,42.3,8,18,44.4,17,28,60.7,18,27,45,25,6,10,15,22,-5
03/31/1993,BOS,DAL @ LAC,L,240,103,39,80,48.8,3,13,23.1,22,24,91.7,13,25,38,24,4,5,11,18,-6
03/30/1993,NJN,WAS @ IND,L,240,77,27,76,35.5,2,11,18.2,21,26,80.8,10,23,33,15,9,3,15,13,-14
03/28/1993,PHX,WAS @ IND,L,240,100,39,88,44.3,6,14,42.9,16,22,72.7,16,27,43,24,8,8,14,22,-10
03/26/1993,CLE,POR @ CHH,L,240,84,35,97,36.1,2,7,28.6,12,17,70.6,16,35,51,20,4,9,11,12,-19
03/24/1993,CHI,CHH @ NJN,L,240,100,35,70,50.0,4,12,33.3,26,33,78.8,10,20,30,20,6,5,15,17,-13
03/23/1993,DEN,CHH @ NJN,W,240,88,32,87,36.8,4,11,36.4,20,24,83.3,15,39,54,23,8,17,14,19,8
03/20/1993,MIL,ORL @ DEN,L,240,86,32,73,43.8,3,13,23.1,19,19,100,7,24,31,24,4,5,18,18,-26
03/19/1993,DAL,ORL @ DEN,L,240,87,33,70,47.1,1,6,16.7,20,23,87.0,9,32,41,18,9,7,21,17,-2
03/17/1993,WAS,ORL @ DEN,L,240,89,34,84,40.5,5,15,33.3,16,20,80.0,15,27,42,28,8,6,12,18,-5
03/16/1993,CLE,ORL @ DAL,L,240,98,41,84,48.8,4,9,44.4,12,17,70.6,10,27,37,25,5,7,13,17,-12
03/12/1993,LAL,SEA @ MIA,L,240,95,36,77,46.8,7,12,58.3,16,18,88.9,12,36,48,20,5,3,19,23,-6
03/10/1993,BOS,SEA @ MIA,L,240,100,36,84,42.9,6,15,40.0,22,28,78.6,15,28,43,26,6,3,13,20,-4
03/08/1993,MIN,MIA @ HOU,W,240,92,35,81,43.2,4,9,44.4,18,20,90.0,10,29,39,29,11,10,11,20,9
03/06/1993,SEA,MIA @ HOU,L,240,93,36,93,38.7,5,15,33.3,16,21,76.2,17,25,42,13,7,2,22,17,-56
03/05/1993,LAL,HOU @ DAL,L,265,97,40,99,40.4,3,20,15.0,14,19,73.7,14,41,55,24,9,9,23,19,-4
03/03/1993,PHX,HOU @ DAL,L,240,115,42,92,45.7,13,29,44.8,18,22,81.8,11,28,39,24,10,7,14,25,-10
03/01/1993,GOS,LAL @ DEN,L,240,118,48,90,53.3,9,20,45.0,13,18,72.2,8,34,42,34,4,8,16,19,-13
02/26/1993,MIL,LAL @ DEN,W,240,114,40,74,54.1,6,11,54.5,28,34,82.4,10,31,41,17,4,9,20,14,3
02/24/1993,ATL,SAN @ MIA,L,240,107,40,85,47.1,1,9,11.1,26,29,89.7,12,21,33,27,10,5,15,15,-25
02/23/1993,DET,SAN @ MIA,L,240,89,35,85,41.2,1,10,10.0,18,24,75.0,13,28,41,18,8,5,15,13,-12
02/18/1993,SAN,PHL @ DET,L,240,98,39,82,47.6,5,15,33.3,15,17,88.2,7,32,39,21,6,8,13,16,-5
02/16/1993,HOU,PHL @ DET,L,240,111,43,94,45.7,0,9,0.0,25,31,80.6,11,18,29,26,9,3,16,15,-38
02/13/1993,DAL,ORL @ DET,W,240,119,47,94,50.0,3,10,30.0,22,33,66.7,20,33,53,32,14,8,19,19,23
02/12/1993,DEN,MIN @ IND,L,240,122,39,91,42.9,3,14,21.4,41,46,89.1,10,32,42,21,7,10,17,26,-4
02/10/1993,HOU,MIN @ IND,L,240,90,34,101,33.7,3,14,21.4,19,22,86.4,24,29,53,18,7,7,12,11,-8
02/08/1993,NYK,LAC @ SAN,L,265,115,39,91,42.9,3,8,37.5,34,43,79.1,13,23,36,26,10,7,13,22,-5
02/05/1993,BOS,LAC @ SAN,L,240,93,33,83,39.8,3,6,50.0,24,27,88.9,11,27,38,23,12,7,19,14,-12
02/03/1993,CHH,MIN @ HOU,L,240,118,48,95,50.5,4,10,40.0,18,21,85.7,19,25,44,34,4,5,13,17,-11
