,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2016,TOR,NOP @ MIN,L,240,96,39,89,43.8,10,26,38.5,8,12,66.7,5,34,39,26,8,8,8,17,-7
04/11/2016,WAS,NOP @ MIN,L,240,111,44,98,44.9,10,31,32.3,13,21,61.9,13,30,43,24,9,9,10,16,-9
04/10/2016,IND,CHI @ NOP,L,240,105,35,91,38.5,14,37,37.8,21,26,80.8,11,25,36,24,12,4,15,21,-24
04/08/2016,CHA,CHI @ NOP,L,240,99,39,92,42.4,10,25,40.0,11,20,55.0,16,29,45,24,9,5,15,17,-14
04/06/2016,WAS,SAS @ DEN,L,240,103,39,92,42.4,7,17,41.2,18,24,75.0,11,27,38,26,7,4,11,21,-18
04/03/2016,NOP,DET @ MIA,L,240,87,33,85,38.8,8,23,34.8,13,21,61.9,21,29,50,20,5,3,21,23,-19
04/01/2016,NYK,DAL @ DET,L,240,91,36,101,35.6,4,24,16.7,15,20,75.0,20,32,52,20,11,2,11,11,-14
03/31/2016,CLE,DAL @ DET,L,240,87,35,94,37.2,4,21,19.0,13,21,61.9,13,42,55,26,12,4,17,19,-20
03/29/2016,ORL,DAL @ DET,L,240,105,37,79,46.8,5,14,35.7,26,39,66.7,14,25,39,19,7,5,18,18,-34
03/28/2016,MIA,PHX @ MIN,L,240,99,41,77,53.2,3,11,27.3,14,18,77.8,10,26,36,20,8,2,20,10,-11
03/26/2016,IND,PHX @ MIN,W,240,120,42,77,54.5,5,11,45.5,31,36,86.1,7,33,40,24,13,1,21,23,10
03/24/2016,CLE,CHA @ DET,W,240,104,41,89,46.1,8,22,36.4,14,19,73.7,10,36,46,28,10,5,9,16,9
03/22/2016,CHA,CHA @ BKN,L,240,100,34,74,45.9,8,18,44.4,24,27,88.9,6,38,44,21,4,2,16,24,-5
03/19/2016,DET,CHA @ BKN,L,240,103,42,80,52.5,5,14,35.7,14,21,66.7,6,34,40,24,3,5,9,22,-12
03/17/2016,CHI,GSW @ SAS,L,240,102,40,86,46.5,6,21,28.6,16,20,80.0,12,27,39,22,7,3,9,18,-16
03/15/2016,PHI,MIN @ MEM,W,240,131,47,90,52.2,10,24,41.7,27,31,87.1,14,38,52,23,12,3,13,20,17
03/13/2016,MIL,MIN @ MEM,L,240,100,39,70,55.7,12,27,44.4,10,13,76.9,3,28,31,25,3,6,21,18,-9
03/11/2016,PHI,WAS @ DEN,L,240,89,33,87,37.9,5,17,29.4,18,22,81.8,11,30,41,22,8,4,12,14,-6
03/08/2016,TOR,NOP @ CHA,L,240,99,42,82,51.2,6,12,50.0,9,9,100,6,23,29,23,7,8,16,22,-5
03/05/2016,MIN,POR @ DET,L,240,118,45,92,48.9,9,26,34.6,19,26,73.1,17,20,37,19,7,4,16,21,-14
03/04/2016,DEN,POR @ DET,W,265,121,46,91,50.5,13,22,59.1,16,21,76.2,8,26,34,32,5,4,14,21,1
03/01/2016,LAL,NOP @ HOU,L,240,101,39,89,43.8,5,18,27.8,18,27,66.7,11,33,44,28,8,4,8,19,-6
02/29/2016,LAC,NOP @ HOU,L,240,95,32,77,41.6,8,19,42.1,23,33,69.7,11,33,44,25,10,3,15,19,-10
02/27/2016,UTA,MIA @ NYK,W,240,98,40,84,47.6,7,15,46.7,11,17,64.7,8,37,45,23,12,2,19,21,2
