,0
Bobby Portis,49.29887008666992
Brook Lopez,21.99230194091797
Giannis Antetokounmpo,86.24131774902344
Grayson Allen,4.736143589019775
Jevon Carter,12.99431037902832
Jordan Nwora,4.399284839630127
Jrue Holiday,27.734159469604492
Pat Connaughton,22.4822998046875
Rayjon Tucker,1.2561039924621582
Serge Ibaka,30.215227127075195
Thanasis Antetokounmpo,13.79751968383789
Wesley Matthews,19.690296173095703
