,0
Bobby Portis,2.449328660964966
Brook Lopez,28.76676368713379
Giannis Antetokounmpo,55.385528564453125
Grayson Allen,19.074743270874023
Jevon Carter,2.169074296951294
Jrue Holiday,34.37590408325195
Pat Connaughton,10.186014175415039
Wesley Matthews,16.89179039001465
